Date,1COV.DE,ADS.DE,AFX.DE,ALV.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DHL.DE,DTE.DE,ENR.DE,EOAN.DE,EVK.DE,FRE.DE,HEI.DE,HEN3.DE,HFG.DE,IFX.DE,LEG.DE,MRK.DE,MTX.DE,MUV2.DE,PAH3.DE,PUM.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,SHL.DE,SIE.DE,SRT3.DE,SY1.DE,UTDI.DE,VNA.DE,VOW3.DE,ZAL.DE
2021-10-31,51.261131286621094,273.59173583984375,168.28720092773438,164.84030151367188,44.8328742980957,89.2703857421875,66.76968383789062,73.206298828125,5.873912334442139,89.14004516601562,133.01072692871094,9.992521286010742,48.55950927734375,14.096517562866213,24.69261932373047,9.241915702819824,22.225278854370117,35.99824523925781,57.015262603759766,69.1954574584961,70.0,38.9270133972168,114.9007339477539,192.87826538085935,184.67239379882812,220.18569946289065,74.36591339111328,99.7638931274414,47.223751068115234,79.68742370605469,29.881317138671875,117.36114501953124,53.60783767700195,125.90748596191406,553.6280517578125,114.70198822021484,29.608949661254883,34.93399429321289,127.75614166259766,81.58000183105469
2021-11-30,46.11650848388672,246.792724609375,171.18954467773438,157.70257568359375,41.01005554199219,85.6956787109375,65.03997802734375,67.38468170166016,5.798582077026367,83.15171813964844,128.3794403076172,9.55681610107422,47.33462905883789,13.66690731048584,23.319704055786133,9.181235313415527,21.106874465942383,30.70829391479492,51.76362228393555,62.32777786254883,89.4000015258789,38.478912353515625,110.30113220214844,206.76321411132812,158.3660430908203,204.84487915039065,61.416873931884766,99.25251007080078,48.622901916503906,74.7259750366211,30.671688079833984,105.99213409423828,60.007938385009766,126.80502319335938,599.6649169921875,119.45126342773438,30.78847885131836,34.807212829589844,106.55792236328124,80.26000213623047
2021-12-31,50.150779724121094,244.52325439453125,178.83238220214844,170.1669921875,43.294532775878906,87.79386901855469,67.72637939453125,70.83849334716797,6.220804214477539,81.755615234375,136.2526397705078,9.877767562866213,51.299598693847656,14.29115867614746,22.37457847595215,10.275163650512695,22.582216262817383,32.45479965209961,52.09623336791992,63.615478515625,67.54000091552734,39.27874374389648,109.5866241455078,214.41412353515625,172.23927307128906,223.8812255859375,69.08363342285156,99.94983673095705,48.61297607421875,78.94605255126953,32.0817756652832,116.9678192138672,61.407379150390625,137.03700256347656,588.007568359375,125.01605987548828,32.45096206665039,34.45204162597656,116.98565673828124,71.13999938964844
2022-01-31,48.910888671875,233.9485015869141,136.9419708251953,186.3109436035156,49.59526824951172,85.55968475341797,71.13986206054688,67.34908294677734,7.055948734283447,74.58191680908203,145.60784912109375,10.985857009887695,48.07863235473633,14.61731243133545,19.658588409423828,10.298760414123535,22.836036682128903,33.51829147338867,53.61920166015625,64.79585266113281,58.540000915527344,35.01455307006836,104.94236755371094,183.1493225097656,179.5839385986328,239.8236389160156,68.22257232666016,87.58394622802734,43.41330337524414,87.5383071899414,33.509830474853516,103.38868713378906,52.95476531982422,125.54845428466795,470.34674072265625,101.65348815917967,32.163047790527344,35.78750228881836,120.83506774902344,69.9800033569336
2022-02-28,43.6829948425293,204.7834014892578,136.26475524902344,166.60220336914062,47.4489631652832,87.83273315429688,66.24923706054688,66.65475463867188,7.00665807723999,67.43455505371094,141.43966674804688,10.09472370147705,40.97434997558594,14.054434776306152,21.320018768310547,10.212797164916992,21.32896614074707,28.6638240814209,50.88835144042969,63.34720230102539,48.880001068115234,29.627702713012695,102.9774932861328,167.7058563232422,207.5704040527344,212.4078369140625,75.2435302734375,76.22221374511719,44.455223083496094,126.98281860351562,37.26408004760742,94.88534545898438,53.626502990722656,113.68292999267578,389.4364013671875,102.1811981201172,28.19723129272461,33.7416877746582,117.35476684570312,59.58000183105469
2022-03-31,42.41534423828125,204.63853454589844,142.16615295410156,177.46044921875,57.20405197143555,92.4759521484375,60.15700149536133,65.28392028808594,6.442145347595215,57.42473983764648,150.9801483154297,10.318851470947266,39.513572692871094,14.845269203186035,20.719999313354492,8.884576797485352,19.97260856628418,30.57077407836914,45.21658706665039,54.26183319091797,40.959999084472656,30.110445022583008,92.21531677246094,179.32391357421875,202.2899475097656,208.8412170410156,72.77626037597656,72.00106811523438,44.18730163574219,182.58534240722656,35.50371170043945,94.6980438232422,53.27802658081055,115.99224090576172,396.8457946777344,104.4358901977539,28.958816528320312,30.05496406555176,103.48629760742188,46.0
2022-04-30,38.20527267456055,187.08154296875,117.18500518798828,177.1736297607422,57.94097900390625,93.07820892333984,60.08812713623047,65.81802368164062,5.842291831970215,57.9691276550293,153.94415283203125,8.629823684692383,37.12733459472656,15.404640197753906,18.43000030517578,8.368796348571777,19.837766647338867,30.98791885375977,48.3675651550293,54.86990737915039,40.58000183105469,26.67521858215332,87.16915130615234,167.1391143798828,185.9204864501953,195.34817504882812,65.85465240478516,65.71585083007812,43.701072692871094,204.1610107421875,35.55760192871094,91.3641357421875,48.560302734375,108.71849060058594,355.90716552734375,108.84935760498048,28.54087257385254,26.993350982666016,98.17355346679688,37.83000183105469
2022-05-31,42.5,178.1388702392578,120.93219757080078,159.8168487548828,61.33085250854492,94.45832061767578,61.7106819152832,64.05551147460938,7.512581348419189,62.58768844604492,144.72789001464844,9.300413131713867,34.93617248535156,17.40119171142578,17.934999465942383,7.992917060852051,19.774309158325195,29.28129196166992,47.35224914550781,58.76224136352539,34.619998931884766,28.12316513061523,86.05337524414062,167.0032196044922,176.5116729736328,205.04299926757812,63.03963851928711,64.3583984375,42.48053741455078,178.9735565185547,37.662376403808594,86.89706420898438,52.93698501586914,113.0199737548828,372.260498046875,98.5832748413086,28.364408493041992,29.596778869628903,101.9570770263672,37.849998474121094
2022-06-30,32.97999954223633,166.0123291015625,110.85857391357422,157.19537353515625,53.964080810546875,95.3978271484375,60.48796844482422,55.27858352661133,6.218013763427734,60.40343475341797,150.76913452148438,7.617692470550537,32.42744445800781,17.239225387573242,13.984999656677246,7.098700046539307,16.937026977539062,27.299354553222656,42.05689239501953,54.2236213684082,30.850000381469727,22.438282012939453,74.05728912353516,153.64297485351562,168.631103515625,201.89125061035156,54.070655822753906,59.1049919128418,44.35599136352539,213.2574920654297,32.224300384521484,83.64900970458984,45.93619155883789,89.62030029296875,330.4356689453125,100.572509765625,25.712692260742188,25.874156951904297,88.56065368652344,24.959999084472656
2022-07-31,33.22999954223633,165.06796264648438,138.30557250976562,153.0522918701172,54.23047637939453,98.50010681152344,65.4449234008789,62.125457763671875,6.210573673248291,62.87407684326172,161.06600952148438,7.808181762695312,35.294559478759766,16.838865280151367,16.184999465942383,7.774175643920898,17.286418914794922,23.56812858581543,45.41483688354492,57.45231628417969,26.850000381469727,25.800622940063477,82.9681167602539,177.2142791748047,182.6108856201172,199.09971618652344,60.30694580078125,61.719757080078125,48.483978271484375,173.132568359375,36.90913009643555,87.2574691772461,47.38561248779297,100.18938446044922,431.6278991699219,110.01480102539062,24.23962020874023,28.57598114013672,95.42755126953124,27.350000381469727
