Date,ACS.MC,ACX.MC,AMS.MC,ANA.MC,APAM.MC,BBVA.MC,BKT.MC,CABK.MC,CIE.MC,CLNX.MC,COL.MC,ELE.MC,ENG.MC,FAE.MC,FDR.MC,FER.MC,GRF.MC,IAG.MC,IBE.MC,IDR.MC,ITX.MC,LOG.MC,MAP.MC,MRL.MC,NTGY.MC,PHM.MC,RED.MC,REP.MC,SAB.MC,SAN.MC,SCYR.MC,SLR.MC,TEF.MC,UNI.MC,VIS.MC
2021-10-31,17.563373565673828,9.481071472167969,54.96329498291016,145.42459106445312,38.6043815612793,4.597583770751953,3.680213689804077,1.86677348613739,20.619396209716797,52.90436935424805,7.013929843902588,15.40410041809082,13.880348205566406,2.8982059955596924,28.437519073486328,24.632326126098633,19.5658016204834,1.8589189052581787,8.55535888671875,9.86484432220459,26.666908264160156,14.077631950378418,1.3592538833618164,7.163642406463623,17.669788360595703,63.586727142333984,14.401601791381836,8.656072616577148,0.5502817630767822,2.767406463623047,2.007350206375122,17.270000457763672,2.805299758911133,0.7265245318412781,48.644901275634766
2021-11-30,16.46129608154297,7.758171081542969,53.670936584472656,138.14459228515625,32.685035705566406,3.61437463760376,3.357170820236206,1.7082669734954834,21.461002349853516,51.77027130126953,6.671990394592285,15.319143295288086,14.370327949523926,2.7141926288604736,29.03982734680176,22.192590713500977,15.646711349487305,1.4404339790344238,8.294886589050293,9.704364776611328,24.052820205688477,12.497333526611328,1.3432890176773071,7.5245771408081055,18.89027214050293,54.26748275756836,14.98134422302246,7.665666580200195,0.4712636470794678,2.357567548751831,1.70706307888031,16.5,2.9781858921051025,0.6110659241676331,46.13657760620117
2021-12-31,18.29291725158691,8.969006538391113,56.673770904541016,147.4419403076172,35.12331008911133,4.035187721252441,3.484687089920044,1.8134373426437376,23.985828399658203,50.94352722167969,6.880489826202393,15.60104274749756,14.592068672180176,2.8571317195892334,30.47186279296875,25.180971145629883,16.679611206054688,1.6374247074127195,8.718676567077637,8.986920356750488,24.631261825561523,13.382909774780272,1.384104609489441,7.429160118103027,22.650062561035156,54.00230407714844,15.21324062347412,8.170655250549316,0.4676288068294525,2.5208828449249268,1.86536705493927,17.1200008392334,2.870504379272461,0.6825403571128845,46.79450225830078
2022-01-31,17.29949951171875,8.862654685974121,57.52901077270508,135.3378448486328,37.948448181152344,4.330331802368164,4.056958198547363,2.137962818145752,22.56561279296875,40.113800048828125,6.538550853729248,15.709847450256348,14.194439888000488,2.963459014892578,24.32554817199707,22.449071884155273,15.429258346557615,1.8036655187606812,8.509293556213379,8.48659896850586,23.08587074279785,13.703550338745115,1.4730305671691897,7.786255836486816,22.254497528076172,52.7900505065918,14.321637153625488,8.80169677734375,0.543170154094696,2.652906894683838,1.8033510446548464,15.399999618530272,3.1948659420013428,0.7155284285545349,45.53382873535156
2022-02-28,17.266490936279297,8.984763145446777,56.95885467529297,134.2853240966797,37.8262825012207,4.065931797027588,3.9834799766540527,2.2085776329040527,21.26743507385254,40.45222854614258,6.296690940856934,15.56735610961914,13.991134643554688,2.9530787467956543,23.546436309814453,22.312021255493164,16.817989349365234,1.7070921659469604,8.66976547241211,9.704364776611328,20.37496757507324,12.375184059143066,1.3503737449645996,7.778493404388428,19.0108642578125,51.634613037109375,14.462395668029783,9.35416030883789,0.6122319102287292,2.558604001998902,1.7453373670578003,16.614999771118164,3.309009313583374,0.6585845947265625,46.6732292175293
2022-03-31,19.38721466064453,7.862160205841064,56.23665237426758,152.17832946777344,31.481176376342773,4.004443168640137,4.161704063415527,2.3114938735961914,18.353599548339844,43.5080451965332,6.872150421142578,15.654430389404297,14.896771430969238,3.18143630027771,22.7673282623291,22.047056198120117,16.2891845703125,1.6167646646499634,8.448338508605957,9.534443855285645,17.07698631286621,13.271586418151855,1.4565485715866089,8.217101097106934,21.48710060119629,64.79898071289062,15.099308013916016,9.593927383422852,0.5891585946083069,2.6576216220855713,1.8270195722579956,20.43000030517578,3.396068572998047,0.7406623363494873,45.407222747802734
2022-04-30,19.45843505859375,7.944877624511719,57.395973205566406,164.45785522460938,28.44684600830078,3.888383626937866,4.452976703643799,2.3197572231292725,18.6556453704834,44.3541145324707,6.646970272064209,15.856300354003906,15.207269668579102,3.434013843536377,22.611509323120117,22.467348098754883,15.814743041992188,1.6499167680740356,9.37663459777832,9.218201637268066,17.353252410888672,13.983134269714355,1.337725043296814,8.08124828338623,23.204484939575195,69.1176528930664,15.525269508361816,11.49356460571289,0.6107518076896667,2.4145779609680176,2.152082681655884,21.31999969482422,3.5852761268615723,0.7076741456985474,44.35222244262695
2022-05-31,20.890714645385746,9.504705429077148,54.96329498291016,157.44097900390625,30.058935165405273,4.082612991333008,4.679105281829834,2.6537835597991943,21.143064498901367,41.8358039855957,6.375921249389648,16.331270217895508,15.754349708557127,3.468613862991333,21.330299377441406,21.937416076660156,19.363176345825195,1.4514846801757812,9.397924423217772,9.572203636169434,19.78325462341309,14.390875816345217,1.3246926069259644,8.17440414428711,22.727956771850582,68.4736328125,15.65102767944336,12.06482219696045,0.683812141418457,2.6324663162231445,2.2037599086761475,21.68000030517578,3.915712594985962,0.7497701644897461,42.284420013427734
2022-06-30,18.303112030029297,7.276042938232422,50.51605987548828,153.93255615234375,20.670978546142575,3.48095178604126,4.705986499786377,2.613598585128784,21.03645896911621,36.85890197753906,5.0915632247924805,14.24929428100586,15.576918601989746,3.356164932250977,16.742210388183594,22.37051773071289,17.826181411743164,1.203565001487732,8.427897453308105,8.614039421081543,19.076398849487305,14.918540954589844,1.3523117303848269,7.323831558227539,22.186813354492188,63.73825454711914,14.624664306640623,11.304485321044922,0.6243788003921509,2.347343921661377,1.9120365381240845,20.25,3.762489080429077,0.7538077235221863,44.689414978027344
2022-07-31,18.524681091308594,7.4824442863464355,53.86098861694336,175.94796752929688,24.435745239257812,3.5504825115203857,3.8465383052825928,2.307877540588379,22.724349975585938,43.4101448059082,5.3918023109436035,14.895998001098633,14.253583908081056,3.6391360759735103,15.72936725616455,24.11836051940918,14.055353164672852,1.356352686882019,8.886815071105957,8.401637077331543,20.93190574645996,16.101789474487305,1.266284704208374,8.33031177520752,23.115638732910156,56.9382438659668,16.227638244628906,9.755650520324709,0.5127360224723816,2.1307740211486816,1.9061671495437624,22.469999313354492,3.4732818603515625,0.6819396018981934,48.434818267822266
