Date,AC.PA,AI.PA,AIR.PA,ATO.PA,BN.PA,BNP.PA,CA.PA,CO.PA,CS.PA,DSY.PA,EL.PA,EMEIS.PA,EN.PA,ENGI.PA,ENX.PA,ERF.PA,GET.PA,HO.PA,LR.PA,MC.PA,ML.PA,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,SAF.PA,SAN.PA,SK.PA,SOI.PA,STLAP.PA,STM,SU.PA,SW.PA,TEP.PA,TTE.PA,URW.PA,VIE.PA,WLN.PA
2021-10-31,28.25286293029785,110.98858642578124,103.34324645996094,3341.73681640625,49.31992721557617,42.9298095703125,12.833735466003418,2153.0,19.85224723815918,49.218223571777344,163.0352783203125,5760.5380859375,28.08742904663086,8.728686332702637,87.59400177001953,96.65853881835938,11.946921348571776,72.80352783203125,86.75773620605469,624.6823120117188,28.938396453857425,371.3967590332031,7.0632805824279785,49.06230545043945,170.62088012695312,1323.44384765625,111.92668151855467,73.65695190429688,121.55769348144533,229.8000030517578,12.563880920410156,46.08604049682617,138.0499725341797,48.8075065612793,323.0409240722656,34.327388763427734,,23.785232543945312,50.380001068115234
2021-11-30,23.920330047607425,112.20436096191406,92.24272918701172,2808.306884765625,45.50387191772461,40.83893203735352,11.985258102416992,1999.0,19.213125228881836,51.963417053222656,161.32200622558594,5326.26220703125,24.034814834594727,9.093565940856934,78.10615539550781,107.0886459350586,11.735590934753418,66.24150085449219,89.0960693359375,633.3534545898438,27.82948112487793,373.794677734375,7.119426727294922,48.3848876953125,173.8838653564453,1596.2440185546875,95.27850341796876,71.46676635742188,117.60458374023438,232.6000061035156,11.015807151794434,46.95668411254883,144.8365936279297,43.02033233642578,324.4723205566406,32.142852783203125,,23.928466796875,46.3849983215332
2021-12-31,26.00433349609375,117.97539520263672,104.98776245117188,2777.846435546875,47.779502868652344,45.05776596069336,13.202638626098633,2315.0,20.66101455688477,51.10371398925781,170.6356964111328,5626.42333984375,25.270660400390625,9.238380432128906,82.06317138671875,103.16312408447266,13.093502044677734,68.36182403564453,94.73017120361328,673.5184326171875,30.740381240844727,392.0848083496094,7.046811103820801,50.129249572753906,183.1570281982422,1483.2613525390625,103.84373474121094,75.48922729492188,122.9951629638672,215.1999969482422,12.15572452545166,47.28559112548828,159.89321899414062,44.77507400512695,350.68414306640625,35.32468032836914,,27.180713653564453,49.0099983215332
2022-01-31,29.578216552734375,116.48261260986328,104.76351165771484,2347.685302734375,48.35716247558594,46.71118927001953,13.870765686035156,1959.0,22.057615280151367,41.47108840942383,152.02655029296875,2477.925537109375,25.02991104125977,9.621716499328612,76.71220397949219,84.17086029052734,12.54494285583496,75.03185272216797,82.67025756835938,669.4420776367188,31.497426986694336,354.3761901855469,8.062883377075195,50.55263900756836,163.67225646972656,1273.229248046875,102.8405990600586,79.04295349121094,120.47957611083984,159.89999389648438,12.367091178894045,45.4661865234375,138.47647094726562,49.492977142333984,298.2604675292969,39.74917221069336,,26.90267562866211,42.685001373291016
2022-02-28,27.960371017456055,114.42042541503906,107.3611068725586,2372.945068359375,47.5344352722168,38.933406829833984,14.674153327941896,1591.0,19.153947830200195,42.48710632324219,142.8221893310547,2365.524658203125,25.695985794067383,10.128570556640623,72.710205078125,85.84917449951172,13.165445327758787,94.80326080322266,78.08564758300781,611.3546752929688,26.443340301513672,333.8292236328125,8.367757797241211,50.5018310546875,169.43106079101562,1199.3558349609375,110.6341781616211,79.65655517578125,117.4249038696289,147.60000610351562,11.941444396972656,40.99124526977539,129.59454345703125,45.30621719360352,296.91851806640625,36.62615966796875,,26.29603576660156,45.904998779296875
2022-03-31,26.717281341552734,122.284423828125,103.11898803710938,1840.25830078125,43.78839111328125,38.50336837768555,16.104679107666016,1670.0,20.96084976196289,43.68385696411133,151.55264282226562,2514.966552734375,25.38300895690918,8.471711158752441,74.37396240234375,85.25181579589844,14.698716163635254,104.9837646484375,79.52178192138672,601.6270751953125,26.219423294067383,342.15142822265625,8.28264045715332,46.79294204711914,172.5919647216797,1249.7532958984375,103.4579086303711,78.83843231201172,113.74134063720705,171.10000610351562,10.78549098968506,41.86298370361328,141.0724334716797,44.52195739746094,309.80078125,36.97964096069336,,24.509828567504883,39.48500061035156
2022-04-30,28.81956672668457,127.22442626953124,98.61524200439452,1738.4757080078125,50.44899368286133,36.8536491394043,16.52686882019043,1670.0,20.088958740234375,41.55412673950195,149.27435302734375,2176.487060546875,26.3620548248291,8.037262916564941,68.90608978271484,84.12346649169922,15.719396591186523,112.40035247802734,78.03041076660156,573.9267578125,25.38773727416992,328.093017578125,8.757746696472168,48.757469177246094,171.16307067871094,1148.1473388671875,99.52253723144533,86.22713470458984,103.0500030517578,172.9499969482422,9.480854034423828,35.519744873046875,127.66610717773438,43.50844955444336,306.58026123046875,38.494720458984375,,23.507190704345703,37.849998474121094
2022-05-31,27.94209098815918,125.30075073242188,103.09996795654295,1817.2271728515625,47.90203094482422,39.37828063964844,15.600512504577637,1793.0,18.550331115722656,38.28137969970703,136.74368286132812,1651.5245361328125,25.784259796142575,9.54220485687256,72.48538970947266,82.3218994140625,16.11957550048828,104.66130828857422,74.16387176513672,559.6307983398438,25.85689353942871,313.4046325683594,9.013097763061523,43.08405685424805,158.0432891845703,1078.93505859375,92.83819580078124,85.15582275390625,89.12433624267578,170.8000030517578,10.964409828186035,38.87579727172851,119.63712310791016,41.89166259765625,278.8624267578125,45.31332015991211,,21.940044403076172,38.0099983215332
2022-06-30,23.609560012817383,110.41486358642578,87.62264251708984,949.8466796875,48.29168319702149,36.102657318115234,13.84207248687744,1235.0,18.22825813293457,34.45842361450195,132.4526824951172,1484.20068359375,24.954586029052734,8.373865127563477,71.81388092041016,71.19014739990234,15.217323303222656,109.69247436523438,66.19482421875,545.1058349609375,23.0146484375,314.1201171875,8.681916236877441,39.51065444946289,151.80819702148438,1037.13818359375,91.32754516601562,85.41004943847656,84.27155303955078,135.5,9.272371292114258,30.52448081970215,107.10709381103516,40.45586013793945,264.9508972167969,41.058319091796875,,19.623029708862305,35.380001068115234
2022-07-31,23.106840133666992,115.5857162475586,99.40360260009766,891.5260009765625,48.79037857055664,36.608009338378906,14.012608528137209,1152.0,18.89309310913086,40.881046295166016,141.30447387695312,1550.6192626953125,25.073579788208008,9.209266662597656,73.27043914794922,72.0814437866211,17.65860366821289,113.7221908569336,75.04459381103516,632.5364379882812,24.06902503967285,351.13153076171875,8.01468276977539,43.94777297973633,165.83724975585938,1296.666015625,103.70684051513672,86.18135833740234,75.52682495117188,155.5500030517578,10.956539154052734,36.86703872680664,127.6367416381836,47.80379486083984,294.7612609863281,41.10091018676758,,20.532983779907227,43.0
2022-08-31,21.81804847717285,107.89838409423828,92.77859497070312,751.4821166992188,47.61164855957031,36.99398422241211,14.012608528137209,1292.0,19.797771453857425,37.85373306274414,138.3384246826172,1388.4046630859375,24.903587341308594,9.062650680541992,68.0342025756836,66.40560150146484,16.989513397216797,112.59761810302734,67.90464782714844,606.766357421875,21.53497886657715,327.4270324707031,8.095654487609863,43.52290344238281,160.3704376220703,1246.6072998046875,98.78226470947266,72.85653686523438,68.11681365966797,141.3000030517578,10.495361328125,33.91300964355469,112.68538665771484,46.11461639404297,256.82080078125,41.869083404541016,,19.605255126953125,42.790000915527344
2022-09-30,19.7523250579834,101.3141632080078,84.24853515625,606.2376708984375,44.0391845703125,34.70199966430664,11.97050666809082,958.5,18.914133071899418,35.06683349609375,130.08909606933594,717.83203125,22.821205139160156,9.04279613494873,60.01390838623047,58.73677062988281,14.38095760345459,105.89705657958984,62.62485122680664,572.0004272460938,20.516042709350582,315.02630615234375,7.41420316696167,43.65682220458984,165.0011444091797,1182.9404296875,91.13367462158205,69.50538635253906,59.55618667602539,118.6500015258789,9.661147117614746,30.065004348754883,110.93980407714844,46.548973083496094,235.68255615234375,39.87433242797851,,17.34378433227539,40.68000030517578
2022-10-31,22.156240463256836,114.01722717285156,103.8582000732422,734.0230712890625,45.64406967163086,37.79776763916016,13.713662147521973,974.0,21.039079666137695,33.315208435058594,148.6269073486328,524.45166015625,24.546606063842773,10.04466724395752,59.27640914916992,62.25405502319336,14.49398136138916,120.56330871582033,72.47046661376953,598.8011474609375,22.868453979492188,303.4363708496094,7.721255779266357,50.65620040893555,155.2592010498047,1273.82373046875,109.27122497558594,77.42225646972656,60.660789489746094,129.9499969482422,10.73775577545166,30.29062271118164,121.67896270751952,54.13821792602539,245.07733154296875,46.1634521484375,,19.87803840637207,44.31999969482422
2022-11-30,23.05199432373047,119.119140625,103.49803161621094,744.4242553710938,45.408329010009766,42.52099609375,13.83155632019043,1065.0,22.739038467407227,34.42898178100586,164.33770751953125,417.1600341796875,25.124574661254883,11.087773323059082,67.05701446533203,63.83010482788086,14.317665100097656,114.47191619873048,72.78987884521484,690.9171142578125,23.679170608520508,338.4446105957031,7.83109188079834,55.70932388305664,165.08851623535156,1499.3306884765625,113.82742309570312,76.66869354248047,69.2214126586914,153.5500030517578,11.713628768920898,37.84380340576172,131.79200744628906,55.32064437866211,194.58038330078125,50.5284538269043,,21.629133224487305,44.95000076293945
2022-12-31,21.342750549316406,114.10340118408205,105.2229995727539,669.5360717773438,44.63761901855469,42.37774658203125,13.17050552368164,976.0,21.92692756652832,32.868717193603516,156.82989501953125,394.1689758300781,23.832651138305664,10.22335433959961,63.756710052490234,64.44515228271484,13.540072441101074,111.80105590820312,70.29090118408203,637.1281127929688,23.023508071899418,318.22186279296875,7.440659046173096,53.04884338378906,162.7303009033203,1404.559326171875,113.34271240234376,79.6474838256836,72.0289306640625,152.85000610351562,10.443419456481934,34.62202835083008,124.01275634765624,53.98136520385742,201.1748046875,49.13767623901367,,21.118764877319336,36.529998779296875
2023-01-31,27.210861206054688,125.87569427490234,108.8435287475586,895.983642578125,45.61687088012695,50.05746841430664,14.711553573608398,1128.0,24.08133125305176,33.42314910888672,155.62493896484375,454.7120971679687,25.702543258666992,9.942341804504396,68.49513244628906,63.17662048339844,14.04189109802246,114.42342376708984,76.7732162475586,754.7913818359375,25.65502166748047,360.622802734375,8.044187545776367,57.79841232299805,168.1767578125,1666.51708984375,127.76744842529295,79.49678039550781,88.22969055175781,138.5500030517578,11.32170581817627,46.03377914428711,140.70970153808594,56.93158721923828,230.3528289794922,48.56504440307617,,23.917001724243164,41.540000915527344
2023-02-28,28.773862838745117,129.75384521484375,117.54419708251952,998.5091552734376,48.27355194091797,52.64390563964844,15.755763053894045,961.0,25.12066078186035,35.89603805541992,152.3808135986328,163.9390411376953,27.232458114624023,10.56545639038086,63.7382698059082,63.426490783691406,14.399042129516602,124.60277557373048,82.29727935791016,744.4130249023438,26.34612464904785,357.8088073730469,8.92952823638916,67.17257690429688,175.08450317382812,1667.489013671875,129.86135864257812,78.80526733398438,100.70243072509766,141.1999969482422,13.009021759033203,46.950157165527344,144.31471252441406,54.8799934387207,222.2227325439453,50.51451110839844,,24.91134262084961,39.52000045776367
2023-03-31,27.39366912841797,132.8908233642578,116.84283447265624,846.206787109375,51.96388244628906,43.93756484985352,15.688394546508787,652.5,23.702627182006836,37.16681671142578,153.86383056640625,125.62059783935548,26.42500114440918,11.129009246826172,65.0657730102539,59.23649597167969,13.73447036743164,128.51429748535156,78.99036407470703,796.6823120117188,24.937334060668945,392.29241943359375,9.06191349029541,64.08358001708984,184.826171875,1815.4703369140625,132.36241149902344,88.86759185791016,96.46814727783205,147.60000610351562,13.16484832763672,52.14625930786133,145.79466247558594,56.33111953735352,200.27145385742188,46.883541107177734,,24.990537643432617,39.11000061035156
2023-04-30,29.35884666442871,140.6298828125,120.50128173828124,931.2732543945312,54.39388275146485,46.62746047973633,15.882080078125,771.0,24.885025024414062,35.98434829711914,166.2841796875,170.9002227783203,28.218400955200195,11.084717750549316,66.4670181274414,60.7933235168457,15.334864616394045,130.44647216796875,80.51229095458984,821.7791137695312,25.544265747070312,412.8013000488281,9.77680492401123,66.17266845703125,185.4460906982422,1915.593994140625,136.6278076171875,88.65482330322266,95.54764556884766,133.6999969482422,11.798624038696287,41.855079650878906,149.7222442626953,60.79707336425781,163.32467651367188,50.60358428955078,44.86131286621094,25.24572372436523,39.380001068115234
2023-05-31,28.307703018188477,134.99363708496094,117.79486846923828,1011.5105590820312,50.17765045166016,42.982574462890625,14.47155475616455,557.0,22.22989273071289,40.341331481933594,156.12547302246094,126.38697052001952,25.464553833007812,11.794426918029783,57.29438400268555,59.23649597167969,14.358353614807127,122.81197357177734,83.105224609375,773.911865234375,23.532976150512695,385.9627380371094,9.243947982788086,61.88733673095703,178.98118591308594,1861.0648193359375,131.29608154296875,84.11569213867188,80.81968688964844,130.9499969482422,12.19171142578125,42.40169906616211,153.06163024902344,63.2051887512207,128.750732421875,46.35896682739258,39.55632781982422,24.233783721923828,36.349998474121094
2023-06-30,32.12484359741211,144.1057891845703,127.23460388183594,971.7633666992188,52.64389419555664,49.137001037597656,14.61471176147461,407.0,24.16679000854492,40.07208251953125,162.91310119628906,120.67113494873048,27.667497634887695,12.790594100952148,59.38729476928711,55.892189025878906,14.526909828186035,131.41891479492188,85.30358123779297,820.5994873046875,25.072988510131836,413.1445617675781,8.855059623718262,65.61914825439453,179.2468719482422,1947.37548828125,140.43284606933594,90.30812072753906,89.49419403076172,154.9499969482422,13.81555461883545,48.795143127441406,161.11483764648438,63.08009338378906,141.22088623046875,45.89607238769531,44.50087356567383,26.525392532348633,33.5
2023-07-31,32.37980270385742,143.36859130859375,128.7918701171875,701.9281616210938,52.07188034057617,51.09498977661133,15.828922271728516,237.0,25.0118465423584,38.35576629638672,172.67279052734375,112.5604019165039,29.2955265045166,12.52517318725586,66.01235961914062,60.13984298706055,14.913858413696287,130.2215576171875,87.45037841796875,806.4315185546875,27.583995819091797,409.37200927734375,8.829394340515137,65.5477294921875,177.6527557373047,1973.3079833984375,147.77459716796875,89.2873306274414,96.34927368164062,178.9499969482422,16.027074813842773,52.46467590332031,156.83676147460938,58.38270568847656,121.25025177001952,48.94425201416016,47.65243911743164,27.120954513549805,36.029998779296875
2023-08-31,31.246652603149418,146.44027709960938,130.13766479492188,576.6687622070312,50.47774887084961,50.831085205078125,15.376418113708496,295.79998779296875,24.83746910095215,36.11172866821289,164.14013671875,109.91004180908205,28.692886352539062,12.506694793701172,63.53392028808594,55.57794952392578,14.410358428955078,129.12002563476562,87.43118286132812,743.7693481445312,26.787145614624023,392.54052734375,8.892926216125488,66.97614288330078,162.10736083984375,1860.086181640625,145.1707305908203,90.71276092529295,95.97106170654295,168.9499969482422,14.731436729431152,46.190032958984375,153.48788452148438,61.935455322265625,117.66105651855467,51.43309020996094,45.64689254760742,26.442928314208984,30.079999923706055
2023-09-30,30.160715103149418,140.2793731689453,122.06293487548828,490.93365478515625,49.00551986694336,51.44402313232422,14.17119312286377,141.89999389648438,25.199636459350582,34.81462478637695,155.8906707763672,90.97434997558594,29.8082218170166,12.204316139221191,62.914310455322266,52.312110900878906,14.088677406311035,127.49166870117188,83.78421783447266,681.2021484375,26.935396194458008,380.3522644042969,9.32392120361328,66.69731140136719,141.21771240234375,1692.7490234375,145.5035400390625,93.32453155517578,83.82103729248047,157.75,15.638726234436035,42.18285369873047,151.9392547607422,60.99722671508789,109.88448333740234,55.18849563598633,43.20697021484375,25.13269424438477,26.649999618530273
2023-10-31,28.394887924194336,141.89418029785156,121.3900375366211,489.4477844238281,52.65327072143555,46.217041015625,14.427901268005373,90.0,24.998432159423828,38.286720275878906,161.06309509277344,61.181766510009766,29.871183395385746,12.60244846343994,62.72365951538086,46.76800537109375,14.205228805541992,133.28672790527344,78.1986083984375,641.3607788085938,25.96249771118164,383.2058410644531,9.53856086730957,66.6601333618164,149.85089111328125,1721.910400390625,143.917724609375,78.81268310546875,88.0759048461914,140.5,15.128376007080078,37.17108917236328,140.3245849609375,62.47337341308594,99.53104400634766,56.64167022705078,43.1237907409668,23.66669654846191,11.979999542236328
2023-11-30,30.03795623779297,152.53099060058594,130.92591857910156,434.4703369140625,55.29766082763672,49.179561614990234,15.137114524841309,65.0,25.57074546813965,42.3802375793457,165.2916717529297,18.078527450561523,31.400270462036133,13.370152473449709,72.6374282836914,52.17522048950195,15.636476516723633,131.17941284179688,84.8591079711914,668.17529296875,28.54762840270996,416.9654846191406,9.705121040344238,72.1067123413086,141.8439483642578,1863.413330078125,157.622314453125,78.59197998046875,98.8076400756836,166.4499969482422,17.102764129638672,46.42961120605469,163.20547485351562,61.54765701293945,118.30528259277344,55.79920959472656,53.955570220947266,26.488740921020508,14.234999656677246
2023-12-31,32.67253112792969,154.56707763671875,134.36727905273438,523.7715454101562,55.02571487426758,53.28282928466797,14.414849281311035,78.3499984741211,26.371089935302734,43.63295364379883,171.4080047607422,16.78720474243164,30.689693450927734,13.370152473449709,74.97288513183594,57.670433044433594,15.445331573486328,128.30584716796875,90.31037139892578,697.5570678710938,30.07646751403809,435.9250793457031,8.846565246582031,78.07377624511719,145.20889282226562,1877.7005615234375,156.09523010253906,82.54640197753906,106.8446273803711,161.8000030517578,18.16728401184082,49.06232070922851,175.94288635253906,62.310752868652344,121.5263442993164,55.207706451416016,61.848350524902344,26.168054580688477,15.670000076293944
2024-01-31,34.655548095703125,152.42567443847656,142.07672119140625,296.0609436035156,57.89515686035156,53.248775482177734,13.766550064086914,62.0,27.864465713500977,47.578514099121094,172.06871032714844,13.800000190734863,30.56377220153809,12.439499855041504,77.83262634277344,54.85437774658203,14.9185209274292,130.4105987548828,86.6058120727539,741.4239501953125,28.556894302368164,430.16949462890625,9.698017120361328,86.5317611694336,138.6188201904297,1915.865234375,169.76065063476562,85.85709381103516,107.31739807128906,135.39999389648438,17.604522705078125,43.23451614379883,177.0269317626953,68.3970947265625,134.04249572753906,53.86335754394531,61.90380859375,27.734838485717773,12.614999771118164
2024-02-29,37.8567008972168,164.9054718017578,147.01768493652344,170.87582397460938,55.34454345703125,47.144962310791016,13.514192581176758,45.5,29.402557373046875,42.59724426269531,185.15084838867188,12.899999618530272,32.89337921142578,12.461338996887209,81.26431274414062,54.01347732543945,14.722715377807615,132.04856872558594,89.73453521728516,807.7457275390625,31.67943572998047,427.26751708984375,9.352352142333984,90.881591796875,140.4822235107422,2263.45703125,189.61273193359375,80.8266830444336,103.44072723388672,135.14999389648438,20.731922149658203,44.70440673828125,203.0631561279297,66.24000549316406,105.42100524902344,53.511375427246094,62.45833587646485,26.250516891479492,10.625
2024-03-31,40.887882232666016,169.24095153808594,164.10919189453125,141.00970458984375,56.160362243652344,56.06657791137695,13.814411163330078,3.910000085830689,31.132904052734375,40.48143768310547,197.9309234619141,10.137999534606934,34.02670669555664,13.027457237243652,84.0763931274414,57.76821517944336,14.713391304016112,152.28219604492188,94.26444244384766,799.0242919921875,32.911773681640625,424.3171691894531,9.601017951965332,93.9208984375,136.30093383789062,2319.03564453125,205.61773681640625,83.64996337890625,112.13958740234376,95.9000015258789,22.617816925048828,42.372169494628906,202.91796875,71.4349594116211,82.901123046875,57.57529830932617,68.85388946533203,27.60656356811523,11.479999542236328
2024-04-30,39.00873947143555,161.37742614746094,148.69029235839844,150.3707275390625,55.006961822509766,57.55635452270508,13.74044418334961,2.869999885559082,29.009090423583984,36.5260124206543,189.53041076660156,12.800000190734863,31.130434036254883,13.665810585021973,80.69236755371094,56.321075439453125,14.9185209274292,152.1858367919922,92.95921325683594,742.1907348632812,33.523311614990234,425.2844848632813,9.192747116088867,96.52335357666016,129.07456970214844,2206.318359375,199.8911590576172,85.59959411621094,105.1426773071289,92.5999984741211,17.939599990844727,38.817962646484375,208.19297790527344,73.47518920898438,78.66771697998047,62.944183349609375,72.53226470947266,26.745290756225582,9.803999900817873
2024-05-31,37.667842864990234,158.37596130371094,152.4726104736328,124.1449966430664,55.43831634521485,57.632965087890625,13.04428482055664,3.9600000381469727,31.3713436126709,36.565467834472656,198.0273895263672,12.9399995803833,34.155738830566406,13.048455238342283,86.1258773803711,54.13080978393555,15.091015815734863,160.56832885742188,95.1090087890625,711.0263061523438,34.42208480834961,444.053466796875,9.457286834716797,95.54743194580078,124.48424530029295,2132.807373046875,209.582275390625,82.54640197753906,107.22284698486328,111.0,18.56441116333008,41.18275833129883,220.1463928222656,77.02536010742188,96.07989501953124,61.49423599243164,74.54705047607422,28.128828048706055,12.25
2024-06-30,36.16641616821289,158.4283905029297,125.44026947021484,73.25372314453125,55.48496627807617,54.09100341796875,12.133238792419434,3.565000057220459,29.01730728149414,35.026763916015625,198.0299072265625,11.486000061035156,28.43465232849121,12.27989101409912,84.7923812866211,45.51642227172851,14.91818904876709,146.29490661621094,90.77277374267578,690.418212890625,34.698333740234375,402.7518615722656,8.248340606689453,92.36870574951172,115.167236328125,2117.7490234375,195.19822692871097,86.14571380615234,90.39244842529295,104.1999969482422,16.959012985229492,38.543209075927734,220.3426513671875,75.4974365234375,93.8260269165039,57.199459075927734,70.15369415283203,26.69390296936035,10.119999885559082
