Date,AMP.MI,CPR.MI,DIA.MI,ELN.MI,ENEL.MI,ENI.MI,ERG.MI,G.MI,HER.MI,IG.MI,IP.MI,ISP.MI,ITM.MI,LDO.MI,MB.MI,MONC.MI,MS.MI,NEXI.MI,PRY.MI,RACE.MI,REC.MI,SPM.MI,SRG.MI,STLAM.MI,TIT.MI,TRN.MI,UCG.MI,UNI.MI,YKY.MI
2022-10-31,24.35234832763672,8.881826400756836,127.77143096923828,11.63574504852295,3.7126638889312744,10.63796043395996,27.79649543762207,12.973934173583984,2.133732318878174,4.404154300689697,38.31844711303711,1.4559321403503418,22.155134201049805,7.842927932739258,6.893026828765869,41.2249641418457,,8.360033988952637,31.44779586791992,195.29544067382812,34.76026153564453,0.90965336561203,3.756538629531861,10.751020431518556,0.1981000006198883,5.795101642608643,10.477396965026855,3.6867477893829346,
2022-11-30,26.008773803710938,9.791105270385742,122.60454559326172,13.515510559082031,4.2179274559021,11.4967679977417,26.500377655029297,14.4686279296875,2.334543466567993,4.73351526260376,41.5654411315918,1.6016006469726562,21.983720779418945,7.39156436920166,6.924590110778809,46.28255081176758,,8.011143684387207,31.8386287689209,207.43409729003903,37.14585876464844,0.9475555419921876,4.061933994293213,11.720659255981444,0.2062000036239624,6.3151750564575195,10.874849319458008,4.14208984375,
2022-12-31,26.948383331298828,9.262727737426758,125.93645477294922,13.393324851989746,4.132484436035156,10.831599235534668,25.361892700195312,14.191041946411133,2.2283880710601807,4.383040904998779,41.23291778564453,1.622410774230957,21.898012161254883,7.773487567901611,7.289012432098389,46.70716094970703,,7.021666049957275,33.03972625732422,195.98068237304688,35.918617248535156,1.042311191558838,3.777398586273194,10.439351081848145,0.2162999957799911,6.04869270324707,11.081927299499512,3.857712745666504,
2023-01-31,24.478273391723633,9.598700523376465,115.16812133789062,13.421521186828612,4.429070949554443,11.524574279785156,24.22340965270996,15.28857421875,2.3274664878845215,4.530831336975098,46.72933578491211,1.8816217184066772,21.08380126953125,9.117934226989746,7.996495246887207,53.97272109985352,,7.683224201202393,35.651641845703125,224.0758056640625,37.197784423828125,1.2988444566726685,3.900057554244995,11.314544677734377,0.2639000117778778,6.357263088226318,14.932879447937012,4.062532424926758,
2023-02-28,26.522167205810547,10.347806930541992,110.24269104003906,14.690363883972168,4.528578758239746,10.896821022033691,23.873109817504883,15.980401992797852,2.231926441192627,4.547721862792969,50.807640075683594,1.9999061822891235,20.441003799438477,10.237663269042969,8.19446086883545,54.53886795043945,,7.294296264648437,34.6697883605957,240.13018798828125,37.20704650878906,1.4023821353912354,3.965981960296631,13.028726577758787,0.3091999888420105,6.248561859130859,16.15530014038086,4.23349666595459,
2023-03-31,30.939298629760746,10.98752498626709,93.73767852783205,11.306785583496094,4.792611122131348,10.521799087524414,24.48613739013672,15.698545455932615,2.3018124103546143,4.750406265258789,50.51424026489258,1.8484394550323489,22.155134201049805,10.435376167297363,7.519430160522461,59.95500946044922,,7.136056423187256,36.890869140625,244.04588317871097,36.11327362060547,1.278506636619568,4.173414707183838,13.171968460083008,0.3041999936103821,6.632523059844971,14.537095069885254,4.012596607208252,
2023-04-30,32.2373161315918,11.40749168395996,95.10906982421876,10.996624946594238,5.279792785644531,11.413074493408203,23.99571418762207,16.125600814819336,2.4982006549835205,5.007983207702637,49.36996078491211,1.8617124557495115,21.940868377685547,10.420909881591797,7.894265651702881,63.37077331542969,,7.155121326446533,35.337066650390625,246.9826507568359,38.68087387084961,1.2812800407409668,4.302313327789307,11.805659294128418,0.2669000029563904,6.890250205993652,14.97963809967041,4.31305456161499,
2023-05-31,31.268648147583008,11.986045837402344,92.90711212158205,9.77477741241455,4.9893574714660645,10.337027549743652,22.471899032592773,15.130563735961914,2.5866639614105225,4.492828369140625,49.076560974121094,1.6829192638397217,20.82668113708496,9.673458099365234,8.352670669555664,59.74742126464844,,6.985442161560059,33.5794563293457,262.86859130859375,37.6519775390625,1.0936177968978882,4.17426872253418,12.186020851135254,0.2477999925613403,6.865704536437988,15.754359245300291,3.949965953826904,
2023-06-30,32.815704345703125,12.457242012023926,93.13497161865234,10.53855800628662,5.253389835357666,11.12679386138916,24.49529457092285,16.937332153320312,2.407968044281006,4.829810619354248,50.0384407043457,1.9463855028152464,22.061159133911133,10.151988983154297,8.892205238342285,60.82477188110352,,6.846267223358154,37.07590866088867,295.30810546875,41.10129165649414,1.178666591644287,4.086343765258789,13.825489044189451,0.2578000128269195,6.842912197113037,18.70137596130371,4.4593071937561035,
2023-07-31,30.08024787902832,12.0056791305542,99.62709045410156,10.346774101257324,5.341967582702637,11.71934413909912,23.73265266418457,17.62864875793457,2.610570192337036,4.771941661834717,48.661598205566406,2.132103204727173,22.017126083374023,12.027103424072266,9.833352088928224,63.11026763916016,,7.505918502807617,35.10976028442383,287.32147216796875,44.10755920410156,1.3459910154342651,4.220155239105225,16.020036697387695,0.2623000144958496,6.91840124130249,20.22721290588379,4.618861675262451,
