avg_gamma_1,avg_gamma_0,std_gamma_1,std_gamma_0,se_gamma_1,se_gamma_0,tstat_gamma_1,tstat_gamma_0,pvalue_gamma_1,pvalue_gamma_0,n_months,avg_r_squared,avg_n_stocks,country
-1.4223787985927212,1.2569472215950446,7.797007805767403,5.387728081677566,1.0150839551418414,0.7014224516144056,-1.4012425192889262,1.7919974171086681,0.16646985476020526,0.07834994431554088,59,0.07434168652331129,37.0,France
-0.07543810962253743,0.6303162069824034,5.563532602280066,3.442009150752985,0.7243102506971509,0.4481114229225615,-0.10415165262389701,1.4066059795385508,0.9174083234114667,0.1648799511051755,59,0.07644335092800804,39.0,Germany
0.7178079177063221,0.6137683518981064,7.031503722085208,5.300386843794872,0.9154238121358829,0.6900515909707405,0.7841263338251167,0.8894528466120605,0.43615674397606363,0.37743412464609793,59,0.08094261812285945,27.0,Italy
-0.5488526872607191,2.0173940228946687,5.575625471537732,3.495244545508271,0.72588460817644,0.4550420809913865,-0.7561156154551084,4.433422989142967,0.4526400656856966,4.1868436539305165e-05,59,0.08543860209343142,35.0,Spain
-1.1307994367387506,2.099097720806374,6.224271948886208,5.593320203386355,0.8103311866739856,0.7281882660459099,-1.395478114794188,2.882630521093885,0.1681917692252628,0.00552277696393344,59,0.10700767840073003,27.0,Sweden
0.33337429061340157,0.8587890495331192,6.184152152703344,4.045903329456559,0.805108034100166,0.5267317483956389,0.4140739832338146,1.630410644790041,0.6803472387783565,0.10843401122263874,59,0.13850057994107798,16.0,Switzerland
-0.6089916709871569,1.2643646685149232,5.9811596238586695,3.821158680302226,0.7786806578326343,0.49747248727346893,-0.7820814153548046,2.541577073828971,0.43734796794369646,0.013730583578654976,59,0.09110937284362415,64.0,UnitedKingdom
