country,ticker,avg_return,beta
France,AC.PA,1.2579249120824387,0.9732139409470936
France,AI.PA,0.9541577733119686,0.8147418974800845
France,AIR.PA,1.8011364307444344,1.06994414069352
France,ATO.PA,-5.533371470658146,1.0280545226956088
France,BN.PA,0.9892372415388445,0.2610244605925649
France,BNP.PA,1.8309169386112718,1.0497639090745303
France,CA.PA,0.4571002676502541,0.6983294749285467
France,CO.PA,-10.439291579782909,1.1301793005187353
France,CS.PA,1.8581314082312583,0.7360598794763644
France,DSY.PA,-0.2198611019746673,0.776957759363302
France,EL.PA,1.8833329122308449,0.8922579820662849
France,EMEIS.PA,-6.907693189086574,0.7179852263383547
France,EN.PA,1.0540860000652463,0.6266740987021405
France,ENGI.PA,1.8198054074174097,0.5138701789755756
France,ENX.PA,1.2018114056022726,0.7183188946113839
France,ERF.PA,0.20448597069279204,0.859984397412326
France,GET.PA,0.4790740328019079,0.6129457293745506
France,LR.PA,1.3736549579079647,1.0754198575468747
France,MC.PA,0.7972440101736956,1.22956301655007
France,ML.PA,0.6136734906663585,1.0596785652063243
France,OR.PA,0.6339931617350805,0.8717144014191148
France,ORA.PA,1.404926329056797,0.4696899430405314
France,PUB.PA,1.7764431065451378,0.7323114198965491
France,RI.PA,-0.7624502932179257,0.3139079190868648
France,RMS.PA,1.8924688444485214,1.1713475339713075
France,SAF.PA,1.8542953891661342,0.9792723477446268
France,SAN.PA,0.6545706040310244,0.4303222604430213
France,SK.PA,-1.1331526967801573,0.971522334169149
France,SOI.PA,-2.0491789931418296,1.054721613321809
France,STLAP.PA,2.833452049230941,1.6381380712664169
France,STM,-0.11497306705878674,1.5422377479550358
France,SU.PA,1.5419469516130022,1.12790607413464
France,SW.PA,0.45951995045905963,0.6200651985544062
France,TEP.PA,-1.7778312185094944,0.7859442181445164
France,TTE.PA,1.521299258510683,0.5412508531908792
France,VIE.PA,1.2532506496662223,0.8778462527879879
France,WLN.PA,-5.227719034448121,1.383734755923726
Germany,1COV.DE,0.7518336084775686,0.8621646471232715
Germany,ADS.DE,-0.5548973819598357,1.04065019883902
Germany,AFX.DE,-0.7989662911763006,1.679049155166818
Germany,ALV.DE,1.6212287244855337,0.6443169516439706
Germany,BAYN.DE,-0.16914658089221102,1.0182806575875127
Germany,BEI.DE,0.14606923280581874,0.344928056887945
Germany,BMW.DE,1.1011573123102276,0.8541675915513612
Germany,BNR.DE,-0.028820333333861078,0.8626055271833103
Germany,CBK.DE,3.8042322858512883,0.7295562936734852
Germany,CON.DE,-0.25153188247289987,1.2271522780444752
Germany,DB1.DE,1.162429442524919,0.3208664756723615
Germany,DBK.DE,2.6491672297960096,1.0462898014678796
Germany,DHL.DE,0.5914841934045224,1.2190767951457449
Germany,DTE.DE,1.489931592170307,0.5786894922084594
Germany,ENR.DE,3.3708212955632315,1.6319298837545653
Germany,EOAN.DE,1.4563701648874403,0.7319591925387066
Germany,EVK.DE,-0.5263656853076453,0.929724109508456
Germany,FRE.DE,0.8414776932144807,0.8341050069049952
Germany,HEI.DE,2.770906656449306,1.027472158944001
Germany,HEN3.DE,-0.09630656281532259,0.6267667421865695
Germany,HFG.DE,-2.441076463672403,0.4207331473469692
Germany,IFX.DE,0.830555076740191,1.7213306458004278
Germany,LEG.DE,-0.41778662897332014,1.2853401771111512
Germany,MRK.DE,0.03199481299171534,0.9633072068313714
Germany,MTX.DE,1.2134794603110293,0.7598205886625977
Germany,MUV2.DE,1.8706187744927758,0.517857157646928
Germany,PAH3.DE,0.0034902624547674074,1.190134760088048
Germany,PUM.DE,-1.7911119586561155,0.5891591561461459
Germany,QIA.DE,0.09201540046129175,0.3418621295445632
Germany,RWE.DE,0.8689152497479465,0.6160804499524151
Germany,SAP.DE,1.5032246034381482,0.8081021268052809
Germany,SHL.DE,0.40509545843024447,0.8192717671704041
Germany,SIE.DE,1.6139469120987686,1.2284202313815902
Germany,SRT3.DE,0.25898734410749435,1.5746638855754873
Germany,SY1.DE,-0.3908358447286595,0.5813707056134919
Germany,UTDI.DE,0.03305328454475769,0.5744385653855824
Germany,VNA.DE,-0.2082196450698882,1.2726593559897044
Germany,VOW3.DE,0.4082614535882425,1.386025268256126
Germany,ZAL.DE,-1.3856237829755773,1.7791979824356674
Italy,AMP.MI,-1.0386917410481453,0.7331866889368803
Italy,CPR.MI,-0.49491354563694273,0.4910934771207919
Italy,DIA.MI,-1.2871739836018998,0.3958738704243551
Italy,ELN.MI,1.9387613977164688,1.4411932759884911
Italy,ENEL.MI,0.8099081271436885,0.7623242105857159
Italy,ENI.MI,1.8475237921549992,0.6858187736300028
Italy,ERG.MI,0.44329831993986984,0.5194548844124975
Italy,G.MI,2.1532554109104782,0.6353926070233504
Italy,HER.MI,1.0799834361078364,1.0746916958711412
Italy,IG.MI,1.6709666173993565,0.5632977626611038
Italy,IP.MI,0.6048896019749228,1.4614547495994905
Italy,ISP.MI,2.727725440520169,0.891726344090356
Italy,ITM.MI,0.5579244680939396,0.4722697691341717
Italy,LDO.MI,4.104049264489519,0.622727850856321
Italy,MB.MI,2.1428570928836623,0.853745233430487
Italy,MONC.MI,0.7376780658355712,1.2933736354435552
Italy,NEXI.MI,-1.9291680752073408,1.005172014373596
Italy,PRY.MI,2.308565487899406,0.9411023647205724
Italy,RACE.MI,1.3394409516345722,0.7628404290761145
Italy,REC.MI,0.5456241277165095,0.7035510171556368
Italy,SPM.MI,0.21930326365806002,0.5233767130870915
Italy,SRG.MI,0.971639258263065,0.7922153729656022
Italy,STLAM.MI,0.766700879106176,1.5719393202147287
