avg_gamma_1,avg_gamma_0,std_gamma_1,std_gamma_0,se_gamma_1,se_gamma_0,tstat_gamma_1,tstat_gamma_0,pvalue_gamma_1,pvalue_gamma_0,n_months,avg_r_squared,avg_n_stocks,period
-0.7996028466306776,1.1261858697366824,5.720356973844302,2.88201753607937,1.1676629777074865,0.5882893660956388,-0.6847890717581591,1.9143400078960418,0.5003203459995431,0.06809840841552361,24,0.07305460881694183,245.0,Period A (2021-2022)
-0.3413495824587242,1.3754135586670349,4.5543835295443555,2.154381029528305,0.7698313235319781,0.3641568586824498,-0.4434082792222793,3.776981061522216,0.6602793006412817,0.0006105894378163335,35,0.04603644560911146,245.0,Period B (2023-2025)
