avg_gamma_1,avg_gamma_0,std_gamma_1,std_gamma_0,se_gamma_1,se_gamma_0,tstat_gamma_1,tstat_gamma_0,pvalue_gamma_1,pvalue_gamma_0,n_months,avg_r_squared,avg_n_stocks,country
-1.4223787985927212,1.2569472215950446,7.797007805767403,5.387728081677566,1.0150839551418414,0.7014224516144056,-1.4012425192889262,1.791997417108668,0.1664698547602052,0.0783499443155408,59,0.0743416865233112,37.0,France
-0.0754381096225374,0.6303162069824034,5.563532602280066,3.442009150752985,0.7243102506971509,0.4481114229225615,-0.104151652623897,1.4066059795385508,0.9174083234114668,0.1648799511051755,59,0.076443350928008,39.0,Germany
0.7178079177063221,0.6137683518981064,7.031503722085208,5.300386843794872,0.9154238121358828,0.6900515909707405,0.7841263338251167,0.8894528466120605,0.4361567439760636,0.3774341246460979,59,0.0809426181228594,27.0,Italy
-0.5488526872607191,2.0173940228946687,5.575625471537732,3.495244545508271,0.72588460817644,0.4550420809913865,-0.7561156154551084,4.433422989142967,0.4526400656856966,4.1868436539305165e-05,59,0.0854386020934314,35.0,Spain
-1.1307994367387506,2.099097720806374,6.224271948886208,5.593320203386355,0.8103311866739856,0.7281882660459099,-1.395478114794188,2.882630521093885,0.1681917692252628,0.0055227769639334,59,0.10700767840073,27.0,Sweden
0.3333742906134015,0.8587890495331192,6.184152152703344,4.045903329456559,0.805108034100166,0.5267317483956389,0.4140739832338146,1.630410644790041,0.6803472387783565,0.1084340112226387,59,0.1385005799410779,16.0,Switzerland
-0.6089916709871569,1.2643646685149232,5.9811596238586695,3.821158680302226,0.7786806578326343,0.4974724872734689,-0.7820814153548046,2.541577073828971,0.4373479679436964,0.0137305835786549,59,0.0911093728436241,64.0,UnitedKingdom
