date,country,ticker,stock_return,msci_index_return,riskfree_rate,stock_excess_return,market_excess_return
2021-01-31,France,AC.PA,-5.979733888140748,1.1396438259447583,-0.0538257276069709,-5.925908160533777,1.1934695535517292
2021-01-31,France,AI.PA,0.5586496249297079,1.1396438259447583,-0.0538257276069709,0.6124753525366788,1.1934695535517292
2021-01-31,France,AIR.PA,-7.329027465504645,1.1396438259447583,-0.0538257276069709,-7.275201737897674,1.1934695535517292
2021-01-31,France,ATO.PA,-15.11098246876712,1.1396438259447583,-0.0538257276069709,-15.05715674116015,1.1934695535517292
2021-01-31,France,BN.PA,2.2321438300647367,1.1396438259447583,-0.0538257276069709,2.2859695576717076,1.1934695535517292
2021-01-31,France,BNP.PA,-7.713708489572624,1.1396438259447583,-0.0538257276069709,-7.659882761965653,1.1934695535517292
2021-01-31,France,CA.PA,-0.2851131045631172,1.1396438259447583,-0.0538257276069709,-0.23128737695614632,1.1934695535517292
2021-01-31,France,CO.PA,11.155220325526006,1.1396438259447583,-0.0538257276069709,11.209046053132976,1.1934695535517292
2021-01-31,France,CS.PA,-6.211550469933947,1.1396438259447583,-0.0538257276069709,-6.157724742326976,1.1934695535517292
2021-01-31,France,DSY.PA,-0.8426070752263648,1.1396438259447583,-0.0538257276069709,-0.7887813476193939,1.1934695535517292
2021-01-31,France,EL.PA,-7.423947229703631,1.1396438259447583,-0.0538257276069709,-7.37012150209666,1.1934695535517292
2021-01-31,France,EMEIS.PA,6.090193588645065,1.1396438259447583,-0.0538257276069709,6.144019316252036,1.1934695535517292
2021-01-31,France,EN.PA,-3.6552772811371814,1.1396438259447583,-0.0538257276069709,-3.6014515535302105,1.1934695535517292
2021-01-31,France,ENGI.PA,2.3961592397552467,1.1396438259447583,-0.0538257276069709,2.4499849673622176,1.1934695535517292
2021-01-31,France,ENX.PA,-1.4420370173037766,1.1396438259447583,-0.0538257276069709,-1.3882112896968057,1.1934695535517292
2021-01-31,France,ERF.PA,15.372273003941906,1.1396438259447583,-0.0538257276069709,15.426098731548876,1.1934695535517292
2021-01-31,France,GET.PA,-10.296202260416454,1.1396438259447583,-0.0538257276069709,-10.242376532809484,1.1934695535517292
2021-01-31,France,HO.PA,-0.44453755058614375,1.1396438259447583,-0.0538257276069709,-0.39071182297917284,1.1934695535517292
2021-01-31,France,LR.PA,3.972602044184037,1.1396438259447583,-0.0538257276069709,4.026427771791008,1.1934695535517292
2021-01-31,France,MC.PA,-2.0606228457397013,1.1396438259447583,-0.0538257276069709,-2.0067971181327304,1.1934695535517292
2021-01-31,France,ML.PA,8.527867490049656,1.1396438259447583,-0.0538257276069709,8.581693217656627,1.1934695535517292
2021-01-31,France,OR.PA,-6.660223399919152,1.1396438259447583,-0.0538257276069709,-6.606397672312181,1.1934695535517292
2021-01-31,France,ORA.PA,3.6224711203307836,1.1396438259447583,-0.0538257276069709,3.6762968479377545,1.1934695535517292
2021-01-31,France,PUB.PA,4.906775448694933,1.1396438259447583,-0.0538257276069709,4.960601176301904,1.1934695535517292
2021-01-31,France,RI.PA,0.24403299792625788,1.1396438259447583,-0.0538257276069709,0.2978587255332288,1.1934695535517292
2021-01-31,France,RMS.PA,-4.20646623302261,1.1396438259447583,-0.0538257276069709,-4.152640505415639,1.1934695535517292
2021-01-31,France,SAF.PA,-10.219923071078119,1.1396438259447583,-0.0538257276069709,-10.166097343471149,1.1934695535517292
2021-01-31,France,SAN.PA,-1.9695011600380008,1.1396438259447583,-0.0538257276069709,-1.91567543243103,1.1934695535517292
2021-01-31,France,SK.PA,5.302019311281425,1.1396438259447583,-0.0538257276069709,5.355845038888396,1.1934695535517292
2021-01-31,France,SOI.PA,4.205898819766696,1.1396438259447583,-0.0538257276069709,4.259724547373667,1.1934695535517292
2021-01-31,France,STLAP.PA,81.62556668854457,1.1396438259447583,-0.0538257276069709,81.67939241615154,1.1934695535517292
2021-01-31,France,STM,7.753418252588262,1.1396438259447583,-0.0538257276069709,7.807243980195233,1.1934695535517292
2021-01-31,France,SU.PA,2.240061008621108,1.1396438259447583,-0.0538257276069709,2.293886736228079,1.1934695535517292
2021-01-31,France,SW.PA,6.125383606510115,1.1396438259447583,-0.0538257276069709,6.179209334117086,1.1934695535517292
2021-01-31,France,TEP.PA,-0.40544511876124956,1.1396438259447583,-0.0538257276069709,-0.35161939115427865,1.1934695535517292
2021-01-31,France,TTE.PA,-1.1473259740966024,1.1396438259447583,-0.0538257276069709,-1.0935002464896315,1.1934695535517292
2021-01-31,France,VIE.PA,10.244882133555722,1.1396438259447583,-0.0538257276069709,10.298707861162692,1.1934695535517292
2021-01-31,France,WLN.PA,-11.428572806464633,1.1396438259447583,-0.0538257276069709,-11.374747078857663,1.1934695535517292
2021-02-28,France,AC.PA,24.182536162580615,2.9624607792890556,-0.0482109644590722,24.230747127039688,3.010671743748128
2021-02-28,France,AI.PA,-7.629623172046218,2.9624607792890556,-0.0482109644590722,-7.581412207587146,3.010671743748128
2021-02-28,France,AIR.PA,15.276448545154352,2.9624607792890556,-0.0482109644590722,15.324659509613424,3.010671743748128
2021-02-28,France,ATO.PA,1.7958299664526,2.9624607792890556,-0.0482109644590722,1.8440409309116723,3.010671743748128
2021-02-28,France,BN.PA,2.7292526562357367,2.9624607792890556,-0.0482109644590722,2.777463620694809,3.010671743748128
2021-02-28,France,BNP.PA,23.868789299110738,2.9624607792890556,-0.0482109644590722,23.91700026356981,3.010671743748128
2021-02-28,France,CA.PA,3.252332002349645,2.9624607792890556,-0.0482109644590722,3.300542966808717,3.010671743748128
2021-02-28,France,CO.PA,-5.071428571428571,2.9624607792890556,-0.0482109644590722,-5.023217606969499,3.010671743748128
2021-02-28,France,CS.PA,13.66119524234879,2.9624607792890556,-0.0482109644590722,13.709406206807861,3.010671743748128
2021-02-28,France,DSY.PA,4.339920222290705,2.9624607792890556,-0.0482109644590722,4.388131186749777,3.010671743748128
2021-02-28,France,EL.PA,15.384627033510112,2.9624607792890556,-0.0482109644590722,15.432837997969184,3.010671743748128
2021-02-28,France,EMEIS.PA,-12.81332573063667,2.9624607792890556,-0.0482109644590722,-12.765114766177598,3.010671743748128
2021-02-28,France,EN.PA,3.5163540758688328,2.9624607792890556,-0.0482109644590722,3.564565040327905,3.010671743748128
2021-02-28,France,ENGI.PA,-5.73322632248483,2.9624607792890556,-0.0482109644590722,-5.685015358025758,3.010671743748128
2021-02-28,France,ENX.PA,0.3939097651226797,2.9624607792890556,-0.0482109644590722,0.4421207295817519,3.010671743748128
2021-02-28,France,ERF.PA,-6.9967041824665515,2.9624607792890556,-0.0482109644590722,-6.94849321800748,3.010671743748128
2021-02-28,France,GET.PA,6.682395714155387,2.9624607792890556,-0.0482109644590722,6.730606678614459,3.010671743748128
2021-02-28,France,HO.PA,5.742808980540337,2.9624607792890556,-0.0482109644590722,5.791019944999409,3.010671743748128
2021-02-28,France,LR.PA,-5.243733304683717,2.9624607792890556,-0.0482109644590722,-5.195522340224645,3.010671743748128
2021-02-28,France,MC.PA,5.358220089212562,2.9624607792890556,-0.0482109644590722,5.406431053671634,3.010671743748128
2021-02-28,France,ML.PA,5.136081499538525,2.9624607792890556,-0.0482109644590722,5.184292463997597,3.010671743748128
2021-02-28,France,OR.PA,4.377790676300108,2.9624607792890556,-0.0482109644590722,4.42600164075918,3.010671743748128
2021-02-28,France,ORA.PA,-1.6075875701237252,2.9624607792890556,-0.0482109644590722,-1.559376605664653,3.010671743748128
2021-02-28,France,PUB.PA,13.517315032662314,2.9624607792890556,-0.0482109644590722,13.565525997121386,3.010671743748128
2021-02-28,France,RI.PA,1.0597456559843232,2.9624607792890556,-0.0482109644590722,1.1079566204433955,3.010671743748128
2021-02-28,France,RMS.PA,9.565640257747642,2.9624607792890556,-0.0482109644590722,9.613851222206714,3.010671743748128
2021-02-28,France,SAF.PA,8.789627469647353,2.9624607792890556,-0.0482109644590722,8.837838434106425,3.010671743748128
2021-02-28,France,SAN.PA,-1.7498427731123423,2.9624607792890556,-0.0482109644590722,-1.70163180865327,3.010671743748128
2021-02-28,France,SK.PA,-5.2262617535387745,2.9624607792890556,-0.0482109644590722,-5.178050789079703,3.010671743748128
2021-02-28,France,SOI.PA,5.542166836290474,2.9624607792890556,-0.0482109644590722,5.590377800749546,3.010671743748128
2021-02-28,France,STLAP.PA,49.301208875141135,2.9624607792890556,-0.0482109644590722,49.34941983960021,3.010671743748128
2021-02-28,France,STM,-2.728388291439998,2.9624607792890556,-0.0482109644590722,-2.680177326980926,3.010671743748128
2021-02-28,France,SU.PA,1.570890563508387,2.9624607792890556,-0.0482109644590722,1.6191015279674592,3.010671743748128
2021-02-28,France,SW.PA,7.840996706013326,2.9624607792890556,-0.0482109644590722,7.8892076704723975,3.010671743748128
2021-02-28,France,TEP.PA,8.475214795986341,2.9624607792890556,-0.0482109644590722,8.523425760445413,3.010671743748128
2021-02-28,France,TTE.PA,12.068119764912776,2.9624607792890556,-0.0482109644590722,12.116330729371848,3.010671743748128
2021-02-28,France,VIE.PA,1.314591033253154,2.9624607792890556,-0.0482109644590722,1.3628019977122263,3.010671743748128
2021-02-28,France,WLN.PA,5.338289499705096,2.9624607792890556,-0.0482109644590722,5.386500464164167,3.010671743748128
2021-03-31,France,AC.PA,-6.944445115332975,6.821329716481572,-0.0555024489687916,-6.8889426663641835,6.876832165450364
2021-03-31,France,AI.PA,11.708085719284922,6.821329716481572,-0.0555024489687916,11.763588168253714,6.876832165450364
2021-03-31,France,AIR.PA,0.6568540948922674,6.821329716481572,-0.0555024489687916,0.7123565438610591,6.876832165450364
2021-03-31,France,ATO.PA,2.9402722174761475,6.821329716481572,-0.0555024489687916,2.995774666444939,6.876832165450364
2021-03-31,France,BN.PA,3.61318477349446,6.821329716481572,-0.0555024489687916,3.6686872224632516,6.876832165450364
2021-03-31,France,BNP.PA,5.2866440428781525,6.821329716481572,-0.0555024489687916,5.342146491846944,6.876832165450364
2021-03-31,France,CA.PA,6.922815560531492,6.821329716481572,-0.0555024489687916,6.978318009500284,6.876832165450364
2021-03-31,France,CO.PA,6.997742663656892,6.821329716481572,-0.0555024489687916,7.053245112625683,6.876832165450364
2021-03-31,France,CS.PA,10.024039154898423,6.821329716481572,-0.0555024489687916,10.079541603867215,6.876832165450364
2021-03-31,France,DSY.PA,6.1081878506536125,6.821329716481572,-0.0555024489687916,6.163690299622404,6.876832165450364
2021-03-31,France,EL.PA,2.851848983923033,6.821329716481572,-0.0555024489687916,2.907351432891825,6.876832165450364
2021-03-31,France,EMEIS.PA,-0.6835549133866414,6.821329716481572,-0.0555024489687916,-0.6280524644178498,6.876832165450364
2021-03-31,France,EN.PA,1.8772328851965225,6.821329716481572,-0.0555024489687916,1.9327353341653142,6.876832165450364
2021-03-31,France,ENGI.PA,0.1654831329063855,6.821329716481572,-0.0555024489687916,0.22098558187517708,6.876832165450364
2021-03-31,France,ENX.PA,-3.699550523781192,6.821329716481572,-0.0555024489687916,-3.6440480748124005,6.876832165450364
2021-03-31,France,ERF.PA,10.687116561716792,6.821329716481572,-0.0555024489687916,10.742619010685583,6.876832165450364
2021-03-31,France,GET.PA,-3.6109018613129096,6.821329716481572,-0.0555024489687916,-3.555399412344118,6.876832165450364
2021-03-31,France,HO.PA,8.006116971947485,6.821329716481572,-0.0555024489687916,8.061619420916276,6.876832165450364
2021-03-31,France,LR.PA,10.289215256225127,6.821329716481572,-0.0555024489687916,10.344717705193919,6.876832165450364
2021-03-31,France,MC.PA,8.209522705383643,6.821329716481572,-0.0555024489687916,8.265025154352434,6.876832165450364
2021-03-31,France,ML.PA,6.597072996424269,6.821329716481572,-0.0555024489687916,6.652575445393061,6.876832165450364
2021-03-31,France,OR.PA,7.926015426483901,6.821329716481572,-0.0555024489687916,7.981517875452693,6.876832165450364
2021-03-31,France,ORA.PA,10.02304569616912,6.821329716481572,-0.0555024489687916,10.078548145137912,6.876832165450364
2021-03-31,France,PUB.PA,7.210541143218263,6.821329716481572,-0.0555024489687916,7.266043592187055,6.876832165450364
2021-03-31,France,RI.PA,1.7158929003085577,6.821329716481572,-0.0555024489687916,1.7713953492773493,6.876832165450364
2021-03-31,France,RMS.PA,2.253035980080975,6.821329716481572,-0.0555024489687916,2.308538429049767,6.876832165450364
2021-03-31,France,SAF.PA,2.4724135052662355,6.821329716481572,-0.0555024489687916,2.527915954235027,6.876832165450364
2021-03-31,France,SAN.PA,11.147760184641676,6.821329716481572,-0.0555024489687916,11.203262633610468,6.876832165450364
2021-03-31,France,SK.PA,11.257566910081064,6.821329716481572,-0.0555024489687916,11.313069359049855,6.876832165450364
2021-03-31,France,SOI.PA,-0.5136951553430968,6.821329716481572,-0.0555024489687916,-0.45819270637430526,6.876832165450364
2021-03-31,France,STLAP.PA,18.415990082508937,6.821329716481572,-0.0555024489687916,18.47149253147773,6.876832165450364
