date,country,ticker,stock_return,msci_index_return,riskfree_rate,stock_excess_return,market_excess_return
2021-01-01,France,AC.PA,-5.979733888140748,-2.134248716060705,0.1,-6.079733888140748,-2.234248716060705
2021-01-01,France,AI.PA,0.5586496249297079,-2.134248716060705,0.1,0.45864962492970796,-2.234248716060705
2021-01-01,France,AIR.PA,-7.329027465504645,-2.134248716060705,0.1,-7.429027465504644,-2.234248716060705
2021-01-01,France,ATO.PA,-15.11098246876712,-2.134248716060705,0.1,-15.210982468767119,-2.234248716060705
2021-01-01,France,BN.PA,2.2321438300647367,-2.134248716060705,0.1,2.1321438300647366,-2.234248716060705
2021-01-01,France,BNP.PA,-7.713708489572624,-2.134248716060705,0.1,-7.813708489572623,-2.234248716060705
2021-01-01,France,CA.PA,-0.2851131045631172,-2.134248716060705,0.1,-0.3851131045631172,-2.234248716060705
2021-01-01,France,CO.PA,11.155220325526006,-2.134248716060705,0.1,11.055220325526006,-2.234248716060705
2021-01-01,France,CS.PA,-6.211550469933947,-2.134248716060705,0.1,-6.311550469933946,-2.234248716060705
2021-01-01,France,DSY.PA,-0.8426070752263648,-2.134248716060705,0.1,-0.9426070752263648,-2.234248716060705
2021-01-01,France,EL.PA,-7.423947229703631,-2.134248716060705,0.1,-7.523947229703631,-2.234248716060705
2021-01-01,France,EMEIS.PA,6.090193588645065,-2.134248716060705,0.1,5.990193588645066,-2.234248716060705
2021-01-01,France,EN.PA,-3.6552772811371814,-2.134248716060705,0.1,-3.7552772811371815,-2.234248716060705
2021-01-01,France,ENGI.PA,2.3961592397552467,-2.134248716060705,0.1,2.2961592397552466,-2.234248716060705
2021-01-01,France,ENX.PA,-1.4420370173037766,-2.134248716060705,0.1,-1.5420370173037767,-2.234248716060705
2021-01-01,France,ERF.PA,15.372273003941906,-2.134248716060705,0.1,15.272273003941907,-2.234248716060705
2021-01-01,France,GET.PA,-10.296202260416454,-2.134248716060705,0.1,-10.396202260416453,-2.234248716060705
2021-01-01,France,HO.PA,-0.4445375505861437,-2.134248716060705,0.1,-0.5445375505861437,-2.234248716060705
2021-01-01,France,LR.PA,3.972602044184037,-2.134248716060705,0.1,3.872602044184037,-2.234248716060705
2021-01-01,France,MC.PA,-2.0606228457397013,-2.134248716060705,0.1,-2.1606228457397014,-2.234248716060705
2021-01-01,France,ML.PA,8.527867490049656,-2.134248716060705,0.1,8.427867490049657,-2.234248716060705
2021-01-01,France,OR.PA,-6.660223399919152,-2.134248716060705,0.1,-6.760223399919152,-2.234248716060705
2021-01-01,France,ORA.PA,3.622471120330784,-2.134248716060705,0.1,3.522471120330784,-2.234248716060705
2021-01-01,France,PUB.PA,4.906775448694933,-2.134248716060705,0.1,4.806775448694934,-2.234248716060705
2021-01-01,France,RI.PA,0.2440329979262578,-2.134248716060705,0.1,0.1440329979262578,-2.234248716060705
2021-01-01,France,RMS.PA,-4.20646623302261,-2.134248716060705,0.1,-4.30646623302261,-2.234248716060705
2021-01-01,France,SAF.PA,-10.21992307107812,-2.134248716060705,0.1,-10.31992307107812,-2.234248716060705
2021-01-01,France,SAN.PA,-1.9695011600380008,-2.134248716060705,0.1,-2.069501160038001,-2.234248716060705
2021-01-01,France,SK.PA,5.302019311281425,-2.134248716060705,0.1,5.2020193112814255,-2.234248716060705
2021-01-01,France,SOI.PA,4.205898819766696,-2.134248716060705,0.1,4.105898819766696,-2.234248716060705
2021-01-01,France,STLAP.PA,81.62556668854457,-2.134248716060705,0.1,81.52556668854457,-2.234248716060705
2021-01-01,France,STM,7.753418252588262,-2.134248716060705,0.1,7.653418252588263,-2.234248716060705
2021-01-01,France,SU.PA,2.240061008621108,-2.134248716060705,0.1,2.140061008621108,-2.234248716060705
2021-01-01,France,SW.PA,6.125383606510115,-2.134248716060705,0.1,6.025383606510116,-2.234248716060705
2021-01-01,France,TEP.PA,-0.4054451187612495,-2.134248716060705,0.1,-0.5054451187612495,-2.234248716060705
