country,ticker,avg_return,beta
Italy,TIT.MI,1.0662684294057703,0.5012584168433843
Italy,TRN.MI,1.0961134713523675,0.7265444643398999
Italy,UCG.MI,4.585024842410136,1.2773239440313642
Italy,UNI.MI,3.6103347653955855,0.658188067922964
Spain,ACS.MC,2.555496591967459,0.4289872380248802
Spain,ACX.MC,1.3614677479956838,1.1662751366696458
Spain,AMS.MC,0.4059555351653792,0.7967463045016074
Spain,ANA.MC,1.2190520810106942,0.8056673758038073
Spain,APAM.MC,0.9903624686674182,1.736242419844282
Spain,BBVA.MC,3.4393539557502626,1.1847631687678313
Spain,BKT.MC,3.2477541801829353,0.2453876770969603
Spain,CABK.MC,3.3558838793501593,0.1885186428946517
Spain,CIE.MC,0.9871881054700381,0.8747170569090154
Spain,CLNX.MC,-0.603481891664094,1.33216072936949
Spain,COL.MC,-0.07872915567811291,1.3083595566535913
Spain,ELE.MC,1.342232805149991,0.7688208633339951
Spain,ENG.MC,0.4595047062124615,0.4187968401233474
Spain,FAE.MC,1.085471670687561,0.2829481450045396
Spain,FDR.MC,0.8332862989523547,0.891929594829549
Spain,FER.MC,1.8927801960631225,0.7398837444252794
Spain,GRF.MC,-0.36010853929989817,0.9292540626122584
Spain,IAG.MC,2.4214403761916454,1.79866435848737
Spain,IBE.MC,1.281288572024744,0.5515534335239721
Spain,IDR.MC,3.767437078211511,0.6345697991099234
Spain,ITX.MC,1.6105497124967323,0.9010701847761609
Spain,LOG.MC,1.7652477641325341,0.5050439163335511
Spain,MAP.MC,2.3106321390754547,0.2124336528700509
Spain,MRL.MC,1.5391328803483442,1.0155241627985396
Spain,NTGY.MC,1.2709929979729397,0.6451098955375737
Spain,PHM.MC,1.1186411948895216,0.6081901095422777
Spain,RED.MC,0.4562367783434022,0.5956295376060683
Spain,REP.MC,1.9880094950292317,0.2659467278415922
Spain,SAB.MC,4.762564923843659,0.799847918574736
Spain,SAN.MC,2.8347233439542223,1.0297998481071386
Spain,SCYR.MC,1.7656877786039826,0.8976552526644515
Spain,SLR.MC,0.2679979924409659,1.0931795656941306
Spain,TEF.MC,1.1381443556530213,0.5999310311541479
Spain,UNI.MC,3.0708601182194175,0.6593873562966063
Spain,VIS.MC,0.271734015094809,0.1142908713904654
Sweden,ALFA.ST,1.4717206707966652,1.1881714039927316
Sweden,ALIV-SDB.ST,0.8403712537690811,1.3356002573076982
Sweden,ASSA-B.ST,1.1643022955882025,1.2456810096475064
Sweden,ATCO-A.ST,1.021376124311149,1.4359216394707173
Sweden,ATCO-B.ST,1.0476366638133567,1.388588458812256
Sweden,AXFO.ST,1.0508965086122026,0.728898941295594
Sweden,BOL.ST,1.4073149043303625,1.010551138296648
Sweden,CAST.ST,-0.2865311415337062,1.6522731236574686
Sweden,ELUX-B.ST,-1.2149805806731389,1.4792988181649864
Sweden,ERIC,0.3350835889818172,1.2173495120283666
Sweden,ESSITY-B.ST,0.26059658463540936,0.4390681663504787
Sweden,EVO.ST,0.14398466347898178,1.3595924183320272
Sweden,GETI-B.ST,0.7240653764074267,1.2661525433605836
Sweden,HEXA-B.ST,0.3297841873909552,1.2525839270406856
Sweden,HM-B.ST,0.6692975091739268,1.013333070053653
Sweden,INVE-B.ST,1.4938272428712782,1.1562003792074955
Sweden,KINV-B.ST,-1.353621288349562,1.8956824914814032
Sweden,NDA-SE.ST,1.6591958474558504,0.842195994100862
Sweden,SAND.ST,1.0864595930768477,1.6708583615500658
Sweden,SCA-B.ST,-0.05174680727870825,0.7739372185028781
Sweden,SEB-A.ST,1.9824992217853752,0.8125859694742991
Sweden,SHB-A.ST,1.7200396321057752,0.7272629195623459
Sweden,SKF-B.ST,0.7072342616590535,1.3066193143533922
Sweden,SWED-A.ST,2.051932351607038,0.9417387149673384
Sweden,TEL2-B.ST,1.3680343159245067,0.6817478794460683
Sweden,TELIA.ST,0.8071459800758788,0.6603590418118457
Sweden,VOLV-B.ST,1.4295624607088975,1.3014175922015805
Switzerland,ABBN.SW,2.1587577215803293,0.9749290933394332
Switzerland,BAER.SW,1.0845888505416916,1.053443653584801
Switzerland,CFR.SW,2.175373599717847,1.3350303714688854
Switzerland,GEBN.SW,0.8732967470177646,1.105689734822056
Switzerland,GIVN.SW,0.4213588105322507,0.5664774638112163
Switzerland,HOLN.SW,1.604510607739194,1.0222281772501234
Switzerland,LONN.SW,0.6214022204014978,0.9831082042856332
Switzerland,NESN.SW,0.1498132594076171,0.6197271513461303
Switzerland,NOVN.SW,1.1399228709122435,0.37207046231225
Switzerland,ROG.SW,0.6741044169475926,0.2713400989101409
Switzerland,SCMN.SW,1.008994428691974,0.3178420570313108
Switzerland,SIKA.SW,-0.0686155694117231,1.2429360640743623
Switzerland,SOON.SW,0.503699019427434,1.195747270933237
Switzerland,SREN.SW,1.9383204687666495,0.6388664842929658
Switzerland,UBSG.SW,2.350197521337424,1.0775702671546628
Switzerland,ZURN.SW,1.5430728635441011,0.5358768007784416
UnitedKingdom,AAL.L,0.9117913915954465,1.0064688045113437
UnitedKingdom,ABF.L,0.23546792222854754,1.0278056304860648
UnitedKingdom,ADM.L,0.4552078224418509,0.3354909828452522
UnitedKingdom,ANTO.L,1.6282806973386985,1.087330623893757
UnitedKingdom,AV.L,1.4020728926727877,0.8662975445869352
UnitedKingdom,BAB.L,3.110285381089347,0.9104421404654074
UnitedKingdom,BARC.L,2.293508812617094,1.3240566524296056
UnitedKingdom,BLND.L,0.07437695318811663,1.4637461863206986
UnitedKingdom,BP.L,1.286774216308706,0.5758498989082913
UnitedKingdom,BRBY.L,-0.07659639365914361,1.1829792572701103
UnitedKingdom,BT-A.L,1.0351130662913415,0.7755921217679703
UnitedKingdom,BTRW.L,-0.4163660936525737,1.4549718548527129
UnitedKingdom,CCH.L,1.0887347497268973,0.7728194374974012
UnitedKingdom,CPG.L,1.1347736087575446,0.5947971853240415
UnitedKingdom,CRDA.L,-1.12828485125628,1.249541471886542
UnitedKingdom,DCC.L,0.2029324644445261,0.9848018453418508
UnitedKingdom,DGE.L,-0.6422106521655105,0.3641483825253315
UnitedKingdom,DPLM.L,1.9612736384649678,1.4292834903852258
UnitedKingdom,ENT.L,0.06300964378467068,1.07418974322933
UnitedKingdom,EXPN.L,0.6324194191131107,1.230845467855416
UnitedKingdom,GSK.L,0.7349301136450774,0.7103220190180098
UnitedKingdom,HSBA.L,2.0671024529612323,0.6798355534876473
UnitedKingdom,III.L,2.1322074417797916,0.9697719971860655
UnitedKingdom,IMB.L,1.471411627500384,0.3842976914872873
UnitedKingdom,INF.L,1.1841956344122229,0.9675552876687468
UnitedKingdom,ITRK.L,-0.11818653022828246,0.8627842068284174
UnitedKingdom,ITV.L,0.03584297033778095,1.093208068641412
UnitedKingdom,JD.L,-0.5763028840332769,1.6510234624650744
UnitedKingdom,LAND.L,0.13990453473339828,1.296409106036212
UnitedKingdom,LLOY.L,1.9858616197070176,1.3151220821039045
UnitedKingdom,MKS.L,2.1919308523300063,1.16719328380152
UnitedKingdom,NG.L,0.6800125875901505,0.7132341617382386
UnitedKingdom,NXT.L,1.5235287635790191,1.3013370659706838
UnitedKingdom,OCDO.L,-2.242683090571027,2.090393710333432
UnitedKingdom,PHNX.L,0.2543542754864844,0.9660047332572982
UnitedKingdom,PRU.L,0.08160545277264292,0.9555196138393024
UnitedKingdom,PSH.L,1.525472948181413,0.8187884229267478
UnitedKingdom,PSN.L,-0.71509755365701,1.5107533120542445
UnitedKingdom,PSON.L,0.9279607825748484,0.2389291163039501
UnitedKingdom,REL.L,1.077924346778367,0.5527847365178344
UnitedKingdom,RIO.L,0.2755992406097825,0.5315785630764797
UnitedKingdom,RKT.L,0.017351405136595704,0.3975155834207314
UnitedKingdom,RR.L,4.544191995232221,1.254674256154413
UnitedKingdom,RS1.L,-0.35221318628452375,0.9893641616154698
UnitedKingdom,RTO.L,0.10873910638749494,0.8901946328943395
UnitedKingdom,SBRY.L,0.972538785848511,1.3332502270596276
UnitedKingdom,SDR.L,-0.33916028245346436,1.4033659822838251
UnitedKingdom,SGE.L,1.3958663713537172,0.7016391705004787
UnitedKingdom,SHEL.L,1.5350467040897313,0.2859810019637693
UnitedKingdom,SMIN.L,1.0590623752336799,0.8948183711432829
UnitedKingdom,SN.L,0.0043483695900570895,0.6263206388755259
UnitedKingdom,SPX.L,-0.41993996231909997,1.498376593777359
UnitedKingdom,SSE.L,0.8935287865998235,0.7398766884324781
UnitedKingdom,STAN.L,2.6514337733087725,0.8492070140181998
UnitedKingdom,STJ.L,0.8829014288803891,1.473426213886018
UnitedKingdom,SVT.L,0.569614529050183,0.7286417676587772
UnitedKingdom,TATE.L,-0.930771107717625,0.6093456336230566
UnitedKingdom,TPK.L,-0.6839941139235275,1.6668142876099377
UnitedKingdom,TSCO.L,1.0108265263267469,0.7939753747569654
UnitedKingdom,UU.L,0.7716625130322171,0.7430568820231753
UnitedKingdom,VOD.L,-0.16339008134586072,0.6321288883735258
UnitedKingdom,WEIR.L,0.88129189524923,1.3462868468765394
UnitedKingdom,WPP.L,-1.1984108653995431,1.0289691587462542
UnitedKingdom,WTB.L,-0.035337536016899714,0.7829694809938818
