date,gamma_0,gamma_1,gamma_0_se,gamma_1_se,gamma_0_tstat,gamma_1_tstat,gamma_0_pvalue,gamma_1_pvalue,r_squared,n_stocks
2023-06-30,1.0176816027842952,3.3250159644719677,1.631410977538893,2.203348538355866,0.6238045574019276,1.5090739874287376,0.5334111289655138,0.13273448813009822,0.010385499342071114,219
2023-07-31,-4.950892772902727,12.067396633768151,1.473395160316946,1.9899357780480271,-3.360193454034237,6.06421411529438,0.0009201402248924023,5.819567226708334e-09,0.14491079636487358,219
2023-08-31,2.7553745102963405,-7.405784332003992,1.035569658199867,1.3986180822459031,2.660733141878658,-5.295072633489602,0.008379674536171998,2.909740644703288e-07,0.11442232528317875,219
2023-09-30,2.84485411943273,-7.500665921770341,1.2489789457864602,1.6868440708835681,2.2777438555150145,-4.446567439894723,0.02371587676252002,1.392630926768041e-05,0.08350634860109873,219
2023-10-31,2.4208008247023494,-10.299659093080068,1.2924370660625406,1.7455376723784204,1.8730512210373327,-5.900565342165342,0.06240585554398003,1.3787419199380327e-08,0.13826197911964566,219
2023-11-30,0.061230540443340475,11.646243612151018,1.4500595255203317,1.958419172159858,0.042226225451930215,5.946757352925046,0.9663571836070297,1.0825398242990915e-08,0.14013065969229954,219
2023-12-31,-1.6552846351445065,8.982528475482876,1.1483113195585852,1.5508845424981736,-1.4414946599854155,5.791874397699373,0.15088651375847795,2.423580646539137e-08,0.13389092065611186,219
2024-01-31,5.457296651920334,-9.716056301314813,1.3831817412508878,1.8680954767530424,3.945466086752272,-5.201049101731352,0.00010755105871908683,4.575518628986422e-07,0.11084126489711821,219
2024-02-29,1.4142759774630773,-1.1414926240088705,1.5595204150950863,2.1062546926830232,0.9068659594153802,-0.5419537475568997,0.3654835936703865,0.5884064248927535,0.0013516905724850758,219
2024-03-31,2.357758297044955,3.3009998774973623,1.9881961385530444,2.6852148944432312,1.1858781190274656,1.229324283999926,0.2369673068502673,0.2202815440862171,0.006916066229425422,219
2024-04-30,2.458452871023089,-5.41217369895469,1.380629758367701,1.86464882362088,1.78067498264682,-2.902516350743743,0.07636455201501395,0.004083699429464545,0.03737214626418939,219
2024-05-31,1.4601661450473207,4.2446451279115625,1.4314228066553678,1.9332488209508607,1.0200802573902772,2.195602077659021,0.30882630362235114,0.029180217983247034,0.021732278224474544,219
2024-06-30,1.1676983596049422,-7.167569838727978,1.0561327689721927,1.4263901768854794,1.1056359521363237,-5.024971396240511,0.27010841096001537,1.0513926775691911e-06,0.10423241424624219,219
2024-07-31,0.894295672345629,3.7799187870337754,1.3145874658684242,1.7754535254088555,0.6802861700456363,2.1289877391543253,0.49704842962417684,0.03438224643942626,0.020460144569046435,219
2024-08-31,3.179597297202906,-3.4858369555153725,0.9931178431337795,1.3412835748996772,3.201631426910727,-2.5988814153458186,0.0015715817028575437,0.009994174773975446,0.030185735398742364,219
2024-09-30,-1.8684465486844393,4.807157844174943,1.1353107951107457,1.5333263141091387,-1.6457577579029175,3.135117293651807,0.10126124459209297,0.001955526406630007,0.04333203496446725,219
2024-10-31,0.3209570887252231,-5.251296615165656,1.2434620984671345,1.6793931356840843,0.2581156989994948,-3.1269013214267973,0.7965622486193983,0.002008548303701817,0.04311499757249182,219
2024-11-30,1.4682437667105874,-1.381534439744972,1.3967056466400865,1.886360572171921,1.0512191815380665,-0.7323808926701105,0.294327167546771,0.46472641252809976,0.00246571064379697,219
2024-12-31,-0.7732945844688751,0.5982378220177553,1.0651304166624536,1.4385422061165716,-0.7260092964878093,0.41586393466531174,0.4686153834924506,0.6779205362157672,0.0007963368268434357,219
2025-01-31,4.727892338760626,1.603992705640683,1.3839883443609093,1.869184857545478,3.4161359508730884,0.8581241706328435,0.0007581632465818038,0.39177071834315413,0.003381966312006157,219
2025-02-28,4.46762226522437,-3.6409420078289596,1.6015672555939686,2.1630422500987856,2.789531472761958,-1.683250527197367,0.005747948782044616,0.09376467050023868,0.01288854746086765,219
2025-03-31,1.5808851262271542,-7.193373129905743,1.5704432499514787,2.12100683824713,1.0066489994312104,-3.3914898340688917,0.3152246406093201,0.0008259286657287281,0.05033738462365567,219
2025-04-30,1.0987389438625401,-0.43408441832963135,1.4116533770181106,1.9065486549625872,0.7783347964522626,-0.22768074509913283,0.4372195148605531,0.8201088193219055,0.00023883014325942753,219
2025-05-31,1.7501340786492532,5.042203276427688,1.3491938818603004,1.8221922056943491,1.2971701859751446,2.7671083547996784,0.19595007174953136,0.006143820176531338,0.03408259009242487,219
2025-06-30,-0.616483023932754,1.7955421392010684,1.2861261318076562,1.7370142604622296,-0.47933325409249267,1.0336945297865685,0.6321842730822695,0.30242961795224826,0.004899947775333535,219
2025-07-31,0.8925078917126276,0.9514149314947693,1.5361528052286626,2.074694901954064,0.581002025758612,0.4585806474960118,0.5618420300589266,0.6469942835723559,0.0009681687006874995,219
2025-08-31,2.794258160199553,-2.0101969236088535,1.0444135833470414,1.4105624971202912,2.675432610943999,-1.4251030547832764,0.008032322421957587,0.15556411470311038,0.009272292371557467,219
2025-09-30,-0.006093214189340337,0.7096372169841283,1.386847769105994,1.8730467350364124,-0.004393571035751253,0.37886786469870587,0.9964984851475944,0.7051564201182402,0.0006610413477352584,219
2025-10-31,2.0438416857376214,0.19783037834383443,1.4990922556659547,2.024641721710761,1.3633861945538954,0.09771130181821688,0.17417364459947152,0.9222517324037522,4.399575324243177e-05,219
2025-11-30,2.724471758276523,-3.664022100900611,1.3189122608655066,1.781294500409456,2.065695982300331,-2.0569434756905065,0.040044973094877805,0.04088756197402173,0.019124879186680044,219
