avg_gamma_1,avg_gamma_0,std_gamma_1,std_gamma_0,se_gamma_1,se_gamma_0,tstat_gamma_1,tstat_gamma_0,pvalue_gamma_1,pvalue_gamma_0,n_months,avg_r_squared,avg_n_stocks,period
-1.7934909596624535,1.6985130408185871,6.45419404670481,3.3334369582050667,1.3174568429446405,0.6804349697781391,-1.3613280535655587,2.4962165618448444,0.18659876277193743,0.02016162318716397,24,0.060334386370151545,219.0,Period A (2021-2022)
-0.3989459966795499,1.4287591047434796,6.034382930046011,2.1248391804721316,1.0199968815979037,0.3591633747979753,-0.3911247219251987,3.978020046022616,0.6981454133347564,0.0003448648100587981,35,0.047871296398413865,219.0,Period B (2023-2025)
