avg_gamma_1,avg_gamma_0,std_gamma_1,std_gamma_0,se_gamma_1,se_gamma_0,tstat_gamma_1,tstat_gamma_0,pvalue_gamma_1,pvalue_gamma_0,n_months,avg_r_squared,avg_n_stocks,country
-2.4454999467415335,1.9316320542656098,9.57340359955849,4.632497217605816,1.2463509890064193,0.6030997678817979,-1.9621278181766966,3.2028399895590614,0.054551784116709356,0.0022109774263179283,59,0.07642490281926743,34.0,France
-0.23310472514944502,0.8273356816133498,8.3169845563357,4.05151876115916,1.0827791620336755,0.5274628153336878,-0.21528371926887455,1.5685194435743381,0.830301364667682,0.12220003175531047,59,0.09269433178224351,36.0,Germany
0.1412525693489775,1.4737227415758078,12.4734001449563,6.7015294294195655,1.6238983810999112,0.8724648183220752,0.08698362594173119,1.6891486173735604,0.9309841388079809,0.09656053184696023,59,0.10090151602018183,22.0,Italy
0.14047258320816589,1.5605015299061888,9.240746158219086,3.9103044197418613,1.2030426789887747,0.5090782740096953,0.11676442212859899,3.065346940884123,0.9074501207711212,0.0032980717995758635,59,0.09724638942400576,33.0,Spain
-2.4245687351272287,2.380067057394208,9.902650048331111,4.722930941856011,1.2892152256164302,0.6148732359578708,-1.880654747905212,3.8708255916952656,0.06504272378920328,0.00027764643651218,59,0.09690938315923614,25.0,Sweden
-0.6076040067203243,1.2591895259955956,8.420489561249596,4.530519938541386,1.0962543659044803,0.5898234569756121,-0.5542545832590705,2.134858339565258,0.5815355071163504,0.0370091029625188,59,0.13293591233520924,15.0,Switzerland
-0.7563217494391224,1.1878572687517785,7.190415956643398,4.180152552051142,0.9361124228945429,0.5442095084852498,-0.8079390155944179,2.182720533601213,0.4224270639855643,0.033118364060058525,59,0.09253295384827179,54.0,UnitedKingdom
