Date,AAL.L,ABF.L,ADM.L,ANTO.L,AV.L,BA.L,BAB.L,BARC.L,BLND.L,BP.L,BRBY.L,BT-A.L,BTRW.L,CCH.L,CPG.L,CRDA.L,DCC.L,DGE.L,DPLM.L,ENT.L,EXPN.L,FRES.L,GSK.L,HSBA.L,III.L,IMB.L,INF.L,ITRK.L,ITV.L,JD.L,LAND.L,LLOY.L,MKS.L,NG.L,NXT.L,OCDO.L,PHNX.L,PRU.L,PSH.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RR.L,RS1.L,RTO.L,SBRY.L,SDR.L,SGE.L,SHEL.L,SMIN.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TATE.L,TPK.L,TSCO.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2023-09-30,2221.23388671875,2066.5927734375,2373.837890625,1428.5845947265625,389.2689208984375,997.269775390625,413.322265625,158.82797241210938,316.5292663574219,530.725830078125,1907.4189453125,116.57877349853516,440.5350341796875,2247.646728515625,1999.22998046875,4911.6923828125,4604.83984375,3031.852294921875,3003.101318359375,932.3138427734376,2690.29931640625,550.8076782226562,1490.64013671875,643.836669921875,1858.5179443359375,1664.39697265625,750.0443115234375,4109.17236328125,70.50395202636719,149.66860961914062,588.9515991210938,44.325340270996094,236.54454040527344,978.8271484375,7292.78662109375,600.4000244140625,481.0557556152344,888.3619995117188,2983.084228515625,1076.3597412109375,868.0264282226562,2774.05810546875,5167.43505859375,5788.97216796875,220.87255859375,734.8056640625,609.9288940429688,252.43966674804688,406.73333740234375,988.6641845703124,2603.571533203125,1618.4403076171875,1022.346923828125,9521.0849609375,1608.904296875,757.4218139648438,831.8192749023438,2362.427734375,684.9561157226562,843.9515991210938,263.9667663574219,947.321533203125,76.68073272705078,1900.634033203125,732.0328369140625,3461.393310546875
2023-10-31,2055.535888671875,2024.62158203125,2440.267822265625,1344.609130859375,397.0583190917969,1103.4134521484375,390.72650146484375,131.5072479248047,297.1520080566406,501.96246337890625,1691.04150390625,112.63288116455078,413.5773315429687,2130.717041015625,2072.2021484375,4375.05322265625,4560.8798828125,3104.800537109375,2841.149658203125,929.9151000976562,2490.351318359375,553.4058227539062,1456.0716552734375,591.3234252929688,1933.4783935546875,1748.265869140625,711.2626953125,3820.715087890625,63.75506210327149,127.47325897216795,568.1815185546875,39.89979553222656,216.7491912841797,977.4288330078124,6880.9677734375,465.2999877929687,452.9550476074219,857.4246215820312,2929.100830078125,1014.9248046875,951.1905517578124,2867.026611328125,5248.33154296875,5497.22509765625,215.37322998046875,676.652587890625,416.61480712890625,256.9332275390625,368.8767700195313,970.2703857421876,2644.033447265625,1612.4443359375,920.212158203125,8187.77294921875,1631.8887939453125,629.5194702148438,639.3073120117188,2653.111328125,629.999755859375,739.2071533203125,269.4619140625,1062.01513671875,75.5627670288086,1706.22265625,705.6676635742188,3325.495849609375
2023-11-30,2100.146484375,2376.382080078125,2697.9794921875,1408.0906982421875,416.93121337890625,1049.5545654296875,394.7257690429687,140.94058227539062,351.1886901855469,478.4922180175781,1462.6710205078125,122.7723388671875,513.3994140625,2194.678466796875,2002.2291259765625,4480.98193359375,5337.17822265625,2761.54345703125,3348.998046875,802.381591796875,2902.244384765625,582.3851318359375,1418.1063232421875,601.1072998046875,2230.8212890625,1843.6168212890625,742.6478271484375,3982.61865234375,60.03655624389648,157.01707458496094,623.3021850585938,43.426246643066406,251.44105529785156,1026.270263671875,7926.50732421875,600.0,464.3338317871094,862.6224365234375,3117.043212890625,1250.4111328125,936.7968139648438,3038.96826171875,5392.14892578125,5393.31591796875,268.7666015625,746.7958984375,428.5095825195313,285.49249267578125,401.1397705078125,1130.1162109375,2557.614013671875,1647.2198486328125,1022.9716796875,9243.7041015625,1831.2528076171875,652.7017211914062,648.3032836914062,2598.1708984375,616.510498046875,756.7147216796875,285.5867614746094,1089.9892578125,71.20069122314453,1872.3277587890625,706.00927734375,3088.674072265625
2023-12-31,1932.0958251953125,2365.3896484375,2680.998291015625,1679.0118408203125,434.1077880859375,1110.02880859375,394.9423522949219,153.67161560058594,399.2666320800781,465.6145935058594,1415.1978759765625,123.47161102294922,562.161376953125,2303.613037109375,2145.173828125,5046.60107421875,5773.46728515625,2853.977783203125,3580.928466796875,993.681884765625,3201.166259765625,593.9769287109375,1449.023681640625,634.5352783203125,,1804.177001953125,780.8297119140625,4243.46240234375,63.19217300415039,165.91519165039062,703.8865966796875,47.6619758605957,272.34686279296875,1056.9161376953125,8114.42431640625,758.4000244140625,534.2034301757812,886.811767578125,3583.019287109375,1387.79150390625,963.78515625,3108.944580078125,5834.58642578125,5415.296875,299.66278076171875,819.0269775390625,440.6041564941406,302.21270751953125,429.4073486328125,1172.101806640625,2569.35986328125,1762.6649169921875,1077.9432373046875,10500.119140625,1854.73681640625,666.0914916992188,683.2871704101562,2576.638427734375,658.5421142578125,828.2877807617188,290.2832946777344,1058.5184326171875,68.4708480834961,1885.8231201171875,752.1576538085938,3653.618408203125
2024-01-31,1859.541748046875,2339.846435546875,2512.1875,1734.4957275390625,431.7110290527344,1176.500732421875,452.533935546875,148.3153839111328,381.6812744140625,461.9188537597656,1307.4193115234375,112.1039810180664,539.978759765625,2326.59912109375,2177.16162109375,4801.7666015625,5751.48486328125,2858.474853515625,3259.02490234375,967.6953735351562,3295.141845703125,531.2216186523438,1566.7286376953125,617.2615356445312,,1896.0587158203125,777.031494140625,4490.314453125,59.91672134399414,117.02753448486328,668.7322387695312,42.492183685302734,247.25173950195312,1053.919189453125,8464.9580078125,546.5999755859375,504.4589538574219,818.0419311523438,3778.966064453125,1461.7271728515625,971.1819458007812,3260.89306640625,5496.01708984375,5703.046875,301.16259765625,785.0506591796875,408.1185607910156,269.85418701171875,405.7344665527344,1177.599853515625,2444.963623046875,1621.73193359375,1109.9267578125,10000.3525390625,1683.8531494140625,598.3432006835938,653.9006958007812,2595.620849609375,622.567138671875,789.7023315429688,286.3861999511719,1065.672607421875,67.23246002197266,1818.84716796875,770.5371704101562,3593.657470703125
2024-02-29,1667.763671875,2271.8798828125,2663.018310546875,1816.9716796875,445.6919860839844,1241.47314453125,489.728515625,164.34410095214844,347.6097412109375,460.1708984375,1284.4295654296875,104.36061096191406,466.1363220214844,2463.5166015625,2169.44287109375,4762.79248046875,5611.59423828125,2959.90283203125,3455.3876953125,912.5241088867188,3384.274658203125,455.0758361816406,1663.2501220703125,613.567138671875,2466.98974609375,1702.30810546875,809.8159790039062,4619.23779296875,55.86235809326172,117.87737274169922,618.7970581054688,46.52312088012695,236.7537841796875,1036.437255859375,8311.0126953125,511.3999938964844,496.37408447265625,777.2597045898438,3938.922119140625,1362.3135986328125,960.1867065429688,3459.82568359375,5072.55517578125,4993.6630859375,369.0541687011719,753.0731201171875,438.1052551269531,249.28054809570312,392.8492126464844,1244.21435546875,2454.95556640625,1607.2388916015625,1039.962890625,10320.2041015625,1624.568115234375,667.0906982421875,502.7698364257813,2497.710693359375,600.082763671875,736.9222412109375,278.5920104980469,1024.2047119140625,69.03012084960938,1832.34228515625,706.408935546875,3300.8486328125
2024-03-31,1913.6632080078125,2496.76904296875,2833.827392578125,2038.4073486328125,495.9234619140625,1348.927490234375,519.9241943359375,183.1283416748047,394.8703002929687,495.1897888183594,1212.4615478515625,109.55616760253906,475.2292175292969,2501.49365234375,2322.403564453125,4898.70068359375,5755.4814453125,2923.740966796875,3721.34033203125,796.984375,3453.260009765625,469.5655517578125,1707.37890625,618.0603637695312,,1768.208251953125,830.8060302734375,4982.0205078125,73.79743957519531,134.47418212890625,657.4415893554688,51.7078971862793,265.0482482910156,1064.9078369140625,9228.68359375,455.1000061035156,551.571044921875,742.6748657226562,4077.00244140625,1314.8548583984375,1041.5516357421875,3422.837890625,5010.6337890625,4508.08447265625,426.64703369140625,726.2918090820312,471.4904479980469,270.0539245605469,376.1684265136719,1265.2093505859375,2623.097900390625,1640.7230224609375,991.0880737304688,10045.3310546875,1649.053955078125,670.887939453125,464.2874450683594,2467.73828125,617.0709838867188,729.1251220703125,296.3787536621094,1028.20166015625,70.36837768554688,2021.2744140625,752.7570190429688,3311.841064453125
2024-04-30,2583.041259765625,2654.691162109375,2725.9482421875,2209.357666015625,465.0655517578125,1332.4345703125,507.4259643554687,202.6207275390625,387.6763000488281,519.864501953125,1149.9892578125,102.51219940185548,454.3455505371094,2588.44140625,2231.427001953125,4606.89794921875,5480.697265625,2773.830810546875,3627.35693359375,786.2800903320312,3243.304931640625,557.6028442382812,1671.80419921875,694.8258666992188,,1826.6488037109375,795.4227905273438,4941.04541015625,70.20243072509766,115.57781219482422,649.7505493164062,51.84775924682617,255.75006103515625,1046.9263916015625,9004.763671875,353.1000061035156,488.8880004882813,700.7985229492188,3943.03515625,1302.865478515625,973.33251953125,3301.879150390625,5467.25146484375,4464.123046875,413.0486755371094,736.4847412109375,406.9191589355469,263.0628967285156,352.5350036621094,1165.7322998046875,2860.92578125,1615.2349853515625,978.6680908203124,8840.890625,1665.5445556640625,689.4874877929688,435.4007263183594,2464.740966796875,658.5421142578125,752.7725219726562,296.07891845703125,1043.6895751953125,67.572021484375,2049.26416015625,807.2959594726562,3164.93701171875
2024-05-31,2464.87255859375,2548.743408203125,2710.96484375,2202.54931640625,479.4644470214844,1391.6046142578125,565.41748046875,219.91395568847656,437.4347534179687,487.6475830078125,1034.54052734375,130.4882354736328,502.8562622070313,2646.406494140625,2191.437255859375,4537.51806640625,5685.53662109375,2628.918212890625,4091.275146484375,674.9253540039062,3606.22705078125,619.0941162109375,1765.2373046875,695.625,2861.827880859375,1939.03515625,847.3980712890625,4773.14599609375,79.5253677368164,127.47552490234376,651.7482299804688,55.48333358764648,301.9410705566406,881.4961547851562,9334.6455078125,373.6000061035156,495.51953125,746.7852783203125,4077.00244140625,1443.74267578125,947.739501953125,3414.8408203125,5471.248046875,4449.33447265625,453.3436584472656,703.0081787109375,414.1684265136719,276.84521484375,391.5057067871094,1022.2652587890624,2809.462890625,1721.3282470703125,990.064208984375,8906.9697265625,1753.993896484375,777.0478515625,499.46142578125,2383.81494140625,691.5192260742188,859.2404174804688,310.76800537109375,1015.2117309570312,75.52167510986328,2123.45751953125,815.8863525390625,2951.076171875
2024-06-30,2453.594970703125,2472.972900390625,2612.5654296875,2109.568115234375,476.16748046875,1319.6248779296875,521.923828125,208.81829833984375,411.256591796875,474.7652282714844,877.4102783203125,140.2299041748047,471.8774108886719,2697.2939453125,2159.4453125,3945.841552734375,5536.9423828125,2488.0029296875,4147.43359375,629.7437744140625,3685.210205078125,561.6317749023438,1528.533203125,683.3698120117188,,2022.1824951171875,855.3943481445312,4791.86865234375,80.42453002929688,119.47705841064452,618.7862548828125,54.7038459777832,286.4629821777344,881.69580078125,9032.7548828125,288.8999938964844,520.7848510742188,718.1934814453125,4181.0927734375,1350.82373046875,990.5277709960938,3638.22607421875,5196.48681640625,4279.43603515625,456.7432556152344,700.5098876953125,461.0535888671875,254.6736297607422,363.5267333984375,1088.3214111328125,2832.212646484375,1704.3349609375,980.2675170898438,8477.1162109375,1788.4739990234375,715.6756591796875,546.348388671875,2378.520263671875,597.58447265625,768.7677612304688,305.8529357910156,981.837646484375,69.6692886352539,1983.4932861328125,723.5897827148438,2973.67529296875
2024-07-31,2304.53564453125,2480.96923828125,2751.436279296875,2019.5865478515625,499.74603271484375,1296.631591796875,530.9225463867188,233.7085723876953,411.3597717285156,458.43011474609375,775.0,140.72947692871094,526.240234375,2839.2568359375,2395.558349609375,4039.790283203125,5357.04150390625,2417.545166015625,4447.39306640625,570.767822265625,3671.52978515625,587.61474609375,1511.04443359375,703.4541015625,,2142.074951171875,868.9125366210938,5047.75537109375,80.22471618652344,131.5811004638672,634.8873901367188,59.540653228759766,328.2575988769531,985.41748046875,9070.740234375,405.6000061035156,546.2498168945312,698.9989624023438,3851.1640625,1587.5831298828125,1055.7098388671875,3672.21875,5021.638671875,4175.49853515625,449.5441589355469,817.5814208984375,474.5492858886719,275.139892578125,392.50494384765625,1085.8218994140625,2838.208740234375,1785.303466796875,1122.6192626953125,9056.919921875,1879.4219970703125,766.8525390625,684.8099975585938,2569.4013671875,657.1683349609375,957.7106323242188,331.4406433105469,1032.537841796875,72.38159942626953,2031.48095703125,749.9871826171875,2908.7041015625
2024-08-31,2166.263671875,2488.966064453125,2915.283447265625,1852.6207275390625,504.14202880859375,1362.61279296875,523.9235229492188,228.3106689453125,410.96002197265625,429.0071411132813,667.7999877929688,138.8810577392578,506.853515625,2819.26220703125,2398.5576171875,4104.75439453125,5352.0439453125,2471.012939453125,4463.390625,645.7373046875,3683.5283203125,541.1452026367188,1655.9527587890625,666.18310546875,3178.052490234375,2178.042236328125,833.72412109375,4947.7998046875,79.62527465820312,137.93017578125,628.8932495117188,58.46136474609375,342.15582275390625,998.0100708007812,10162.9208984375,341.20001220703125,564.7244873046875,651.8125610351562,3735.189697265625,1643.051025390625,1055.7098388671875,3538.247314453125,4765.86083984375,4363.38623046875,496.33831787109375,782.5993041992188,482.8466796875,292.1238098144531,342.142822265625,1010.8341674804688,2679.30908203125,1801.297119140625,1170.1031494140625,7692.3837890625,1886.326416015625,779.0469360351562,724.2990112304688,2569.4013671875,676.6586303710938,906.72607421875,353.5300598144531,1019.0438842773438,74.35999298095703,2005.4876708984375,723.6087646484375,2883.71533203125
2024-09-30,2382.40869140625,2332.03125,2781.408203125,2012.5880126953125,483.1611022949219,1237.1483154296875,472.5602722167969,224.4915771484375,435.1458740234375,391.395751953125,701.0,147.83531188964844,478.3729553222656,2663.302978515625,2393.558349609375,4214.6943359375,5092.1875,2601.92236328125,4433.39501953125,763.00634765625,3930.496826171875,611.1554565429688,1515.6839599609375,668.75927734375,3304.014892578125,2171.27587890625,819.9934692382812,5157.7060546875,79.97494506835938,154.02784729003906,650.4666748046875,58.77162170410156,372.5518798828125,1029.3914794921875,9779.9990234375,384.2999877929687,558.732666015625,694.4002685546875,3533.342529296875,1642.55126953125,1013.2933349609376,3508.427490234375,5295.8662109375,4575.14013671875,527.134521484375,809.58544921875,364.30902099609375,295.1210021972656,349.003173828125,1024.3319091796875,2423.6962890625,1676.3458251953125,1157.607421875,7512.44482421875,1882.3277587890625,792.7418212890625,733.859130859375,2640.357421875,682.15576171875,925.7203369140624,358.5276184082031,1045.0322265625,74.97949981689453,2165.44677734375,762.576904296875,3132.604248046875
2024-10-31,2353.964599609375,2220.07763671875,2562.233642578125,1731.7069091796875,452.79681396484375,1249.6448974609375,471.9603271484375,237.43820190429688,398.3673706054687,376.3574523925781,783.4000244140625,138.18954467773438,446.20269775390625,2709.290771484375,2514.5361328125,3703.416015625,4901.29296875,2398.007080078125,4257.4189453125,744.8109741210938,3776.5166015625,739.0833740234375,1391.7506103515625,711.2311401367188,3171.05419921875,2335.1455078125,808.3963623046875,4646.43701171875,73.83071899414062,123.982177734375,601.0072021484375,53.374229431152344,375.75146484375,975.6233520507812,9787.998046875,347.8999938964844,490.5263977050781,644.4677124023438,3469.3544921875,1466.1531982421875,1139.2677001953125,3559.4189453125,5013.03369140625,4682.09716796875,535.33349609375,694.644287109375,387.40325927734375,265.9486083984375,343.80609130859375,969.2410278320312,2577.113525390625,1528.403564453125,960.6741333007812,6452.80517578125,1760.371337890625,900.1068725585938,812.8440551757812,2566.4033203125,749.6217041015625,807.7559814453125,342.0355529785156,1022.0425415039062,71.9619369506836,2089.46630859375,813.1356201171875,3011.658203125
2024-11-30,2472.1533203125,2197.08740234375,2561.234130859375,1702.2117919921875,483.3763427734375,1226.7662353515625,513.4568481445312,263.7313537597656,388.5730895996094,384.3511962890625,898.2000122070312,159.23033142089844,427.5109558105469,2803.266357421875,2690.50390625,3448.525146484375,5721.84033203125,2351.526123046875,4459.3916015625,805.3955688476562,3750.519775390625,645.6360473632812,1334.281494140625,732.2174072265625,3707.89453125,2566.96142578125,856.38427734375,4714.4140625,72.59762573242188,101.78536224365234,602.5060424804688,53.034393310546875,382.6505737304687,992.0136108398438,10077.9384765625,315.6000061035156,513.54150390625,641.6682739257812,3761.30029296875,1257.420166015625,1232.7486572265625,3704.3955078125,4933.5810546875,4858.025390625,558.5305786132812,714.1343383789062,393.7016906738281,260.95330810546875,315.0223388671875,1311.7847900390625,2530.138671875,1770.63232421875,996.7581176757812,7168.0693359375,1770.8675537109375,972.0833740234376,901.8269653320312,2695.322998046875,736.6282958984375,760.3171997070312,366.2666320800781,1118.9991455078125,70.8228530883789,2223.61669921875,858.6641845703125,2849.057373046875
2024-12-31,2318.6552734375,2042.151611328125,2642.178466796875,1589.73095703125,468.4862976074219,1148.28125,500.4579162597656,268.0802307128906,360.18963623046875,392.7586975097656,980.0,143.9870147705078,439.9054870605469,2731.28515625,2661.509033203125,3383.552978515625,5137.76806640625,2536.449462890625,4249.419921875,687.025634765625,3444.55908203125,621.1498413085938,1345.923583984375,784.8675537109375,3563.2333984375,2551.49951171875,798.198974609375,4726.41015625,73.54694366455078,95.88878631591795,583.6098022460938,54.75355911254883,375.4612731933594,949.5918579101562,9496.056640625,302.29998779296875,509.5450744628906,636.8693237304688,3889.3984375,1197.4476318359375,1281.738525390625,3628.40771484375,4720.20654296875,4831.0361328125,568.5293579101562,681.2325439453125,400.6999206542969,273.38543701171875,323.4176025390625,1272.791259765625,2474.933837890625,1718.64306640625,991.1594848632812,6853.154296875,1603.4273681640625,988.278076171875,867.83349609375,2506.88427734375,649.2291259765625,728.8248291015625,368.1659240722656,1051.1895751953125,68.26300811767578,2183.62353515625,826.884033203125,2945.025634765625
2025-01-31,2334.838623046875,1901.8115234375,2701.1376953125,1724.7080078125,513.6560668945312,1223.766845703125,537.9752807617188,296.9226989746094,377.0987854003906,422.2405700683594,1192.0,141.86146545410156,455.2986755371094,2809.2646484375,2790.485107421875,3342.570556640625,5597.56787109375,2417.99853515625,4551.37841796875,706.6206665039062,4006.487060546875,695.6078491210938,1404.3984375,845.2343139648438,3903.160400390625,2719.40087890625,866.181884765625,5108.28125,74.09654235839844,89.10958099365234,584.609130859375,62.309913635253906,335.7653503417969,979.3790893554688,9950.6884765625,302.29998779296875,522.0338745117188,678.0608520507812,4281.337890625,1265.4163818359375,1342.2261962890625,4024.34326171875,4888.107421875,5327.83447265625,605.9246826171875,650.2447509765625,398.700439453125,254.20046997070312,353.8004455566406,1347.77880859375,2677.346435546875,2065.571044921875,1031.7496337890625,8092.8203125,1630.91748046875,1091.64453125,1053.7977294921875,2525.875732421875,657.2257080078125,713.8284301757812,372.06451416015625,1022.697998046875,68.64280700683594,2425.58203125,772.917724609375,2812.069580078125
2025-02-28,2291.1923828125,1894.8121337890625,2873.019287109375,1733.20654296875,544.0357666015625,1406.232177734375,670.4691772460938,311.218994140625,360.3032531738281,437.08148193359375,1086.0,159.75660705566406,426.5114135742187,3359.120849609375,2772.814453125,3302.587646484375,5357.6728515625,2162.1044921875,4495.82568359375,746.4105224609375,3763.68994140625,742.0816650390625,1465.8720703125,933.0859375,3956.148681640625,2793.357421875,858.78369140625,5133.27294921875,71.04874420166016,78.05087280273438,564.122802734375,72.94478607177734,354.763427734375,974.5811157226562,10023.6787109375,259.79998779296875,517.5379638671875,727.250732421875,4255.341796875,1204.444580078125,1361.222412109375,3817.376953125,4791.1650390625,5237.87109375,743.9075927734375,609.7606201171875,397.9006652832031,258.3971862792969,368.7919921875,1264.9232177734375,2634.86474609375,2013.581787109375,1150.2208251953125,7273.041015625,1527.6563720703125,1268.5869140625,1057.7969970703125,2501.88623046875,544.772705078125,651.8433227539062,380.0616149902344,979.91064453125,70.1419906616211,2429.5810546875,643.598388671875,2673.115478515625
2025-03-31,2103.85595703125,1909.8106689453125,2848.03662109375,1668.2176513671875,554.8284912109375,1559.2030029296875,723.9667358398438,287.7763366699219,369.30084228515625,435.890380859375,771.7999877929688,165.80496215820312,422.7130737304687,3503.0830078125,2552.829345703125,2921.75048828125,5142.765625,2013.9564208984375,3845.850830078125,577.6533813476562,3567.7060546875,935.47265625,1461.53662109375,873.4188232421875,3615.22216796875,2863.875732421875,769.206298828125,5003.31689453125,78.79315185546875,67.89205932617188,549.7222290039062,72.04521942138672,355.4633483886719,1009.0662841796876,11083.5390625,281.3999938964844,570.990234375,826.0304565429688,3735.561279296875,1190.95068359375,1217.751708984375,3872.367919921875,4583.78759765625,5227.875,748.9069213867188,561.2796630859375,347.51324462890625,235.0155487060547,347.6039123535156,1206.9266357421875,2824.073974609375,1930.5989990234375,1084.73681640625,6178.3359375,1593.6414794921875,1139.1290283203125,976.8125610351562,2529.873779296875,517.2841796875,549.8678588867188,332.1790466308594,1008.2022705078124,72.86051940917969,2319.60009765625,580.8375244140625,2448.18994140625
2025-04-30,1990.25048828125,2063.79541015625,3255.755615234375,1632.7236328125,559.625244140625,1734.169677734375,803.9630737304688,296.7756042480469,393.2944030761719,350.131591796875,723.5999755859375,173.7528076171875,465.5940856933594,3898.9794921875,2517.83154296875,2949.73828125,4883.87841796875,2091.435546875,3961.84619140625,637.529541015625,3714.694091796875,1001.4354858398438,1483.0299072265625,831.78662109375,4233.08935546875,3072.793701171875,727.61669921875,4582.45849609375,80.0422592163086,78.57080841064453,592.2007446289062,73.24462890625,388.95989990234375,1082.53466796875,12328.375,281.29998779296875,596.9669799804688,791.7532348632812,3559.581787109375,1294.403076171875,1196.4124755859375,4066.336181640625,4445.9658203125,4836.03466796875,754.1063232421875,515.2977294921875,342.5144958496094,266.59075927734375,328.34637451171875,1237.4248046875,2439.699951171875,1863.6129150390625,1053.9117431640625,5873.41796875,1691.6195068359375,1075.9034423828125,939.0198364257812,2788.758544921875,557.7672119140625,558.8656616210938,370.5650939941406,1127.1671142578125,73.22032928466797,2247.612548828125,575.8406982421875,2592.142333984375
2025-05-31,2162.889404296875,2082.79345703125,3347.692138671875,1770.401123046875,610.4818725585938,1901.36279296875,935.9569702148438,327.47308349609375,390.2951965332031,359.57708740234375,1035.0,179.40126037597656,460.65679931640625,3860.989501953125,2604.82568359375,3067.419921875,4633.98681640625,2016.455810546875,4685.818359375,750.51708984375,3692.69580078125,1162.894775390625,1506.5224609375,872.97607421875,4071.1240234375,2808.897216796875,785.2022705078125,4784.39013671875,77.9826431274414,84.11016845703125,632.6803588867188,77.18802642822266,374.36138916015625,1046.0504150390625,12863.3046875,263.20001220703125,633.7366943359375,844.7500610351562,3913.540283203125,1332.385498046875,1164.9146728515625,3993.34814453125,4400.97607421875,5031.23193359375,866.1641845703125,569.2764892578125,351.5709533691406,285.1761779785156,355.3419494628906,1218.9259033203125,2448.697021484375,2153.710693359375,1074.4100341796875,5714.58056640625,1760.60400390625,1157.8961181640625,1114.450439453125,2701.797119140625,552.7693481445312,635.4547729492188,387.8587646484375,1170.654296875,76.8383560180664,2425.82861328125,599.0261840820312,2893.04296875
2025-06-30,2149.9482421875,2058.0,3268.932861328125,1809.39892578125,619.0802612304688,1886.36376953125,1147.947265625,337.27227783203125,376.2989807128906,365.5808410644531,1182.0,193.6973876953125,455.7583312988281,3804.0,2466.8349609375,2923.447265625,4727.33544921875,1827.5067138671875,4888.0,900.9005126953124,3751.69091796875,1439.8697509765625,1389.7230224609375,881.65087890625,4119.11376953125,2876.281005859375,805.7351684570312,4739.4169921875,82.43164825439453,88.72962188720703,630.6813354492188,76.68810272216797,354.38763427734375,1061.349853515625,12438.3603515625,226.8999938964844,658.2265014648438,912.5460815429688,3889.7138671875,1295.402587890625,1071.421630859375,3936.78955078125,4244.0126953125,4954.24365234375,967.5599365234376,574.2745971679688,352.0708923339844,289.57269287109375,361.3409729003906,1250.5,2552.93115234375,2245.698486328125,1112.90673828125,5954.5625,1830.5882568359375,1206.8917236328125,1183.9473876953125,2733.516845703125,516.2845458984375,607.456787109375,401.2569274902344,1141.1629638671875,77.73786926269531,2489.823974609375,512.2802734375,2822.66259765625
2025-07-31,2147.948486328125,2198.0,3416.884521484375,1876.8951416015625,648.4745483398438,1803.8697509765625,1038.9522705078125,371.26947021484375,349.6000061035156,404.6180725097656,1290.5,207.04376220703125,373.9837646484375,3946.0,2665.0,2611.506103515625,4759.33056640625,1852.5,5380.0,1021.8871459960938,4004.0,1399.873291015625,1417.717529296875,922.6439819335938,4150.533203125,2953.26171875,868.130126953125,4939.392578125,82.28169250488281,85.4571304321289,577.3208618164062,77.7879409790039,347.98785400390625,1059.85009765625,12308.3779296875,315.8999938964844,663.7242431640625,963.7430419921876,4243.68798828125,1144.80712890625,1072.4215087890625,3935.78955078125,4502.45263671875,5671.13427734375,1071.9556884765625,558.9141235351562,379.4686279296875,303.26556396484375,390.9361572265625,1220.0,2710.39599609375,2351.68408203125,1162.402587890625,6344.5341796875,1848.0843505859375,1360.3779296875,1308.4417724609375,2648.53173828125,535.9083251953125,544.4612426757812,425.3543395996094,1127.5,81.99988555908203,2665.8115234375,409.9163513183594,3052.63525390625
2025-08-31,2277.9453125,2160.0,3624.816650390625,2144.880126953125,651.4739379882812,1757.3731689453125,1015.9533081054688,360.370361328125,335.3999938964844,431.9591979980469,1283.5,216.4412078857422,359.5882568359375,3736.0,2512.0,2507.52587890625,4703.33837890625,2048.447021484375,5400.0,877.9030151367188,3832.0,1787.8382568359375,1452.2105712890625,946.5399780273438,4018.5478515625,3121.2197265625,870.3299560546875,4689.42333984375,81.5318603515625,96.01677703857422,553.8281860351562,79.5199966430664,345.387939453125,1040.852783203125,11955.0,336.6000061035156,681.2169799804688,988.5415649414062,6194.6005859375,1062.8209228515625,1076.921142578125,3445.815673828125,4640.92041015625,5529.15576171875,1069.9556884765625,564.9132080078125,364.9698181152344,299.267333984375,379.93792724609375,1086.5,2723.393310546875,2355.68359375,1382.8841552734375,7294.46435546875,1730.0,1385.8756103515625,1268.943603515625,2585.54296875,531.4090576171875,595.4576416015625,422.6546630859375,1150.0,88.33834075927734,2463.825927734375,390.82025146484375,3144.624267578125
2025-09-30,2785.0,2051.0,3350.906005859375,2750.846435546875,685.7999877929688,2058.851318359375,1330.0,379.6000061035156,348.20001220703125,425.6742858886719,1168.0,191.1499938964844,389.7788391113281,3504.0,2529.0,2704.0,4771.3291015625,1775.0208740234375,5305.0,873.7999877929688,3722.0,2360.0,1574.36181640625,1044.90380859375,4088.5400390625,3157.61376953125,917.5999755859376,4721.41943359375,79.93220520019531,95.29680633544922,581.8194580078125,83.81999969482422,364.4873046875,1067.3489990234375,12375.0,225.0,643.2327270507812,1040.9384765625,4613.84130859375,1158.8048095703125,1056.5,3557.0,4887.5,5718.0,1190.0,568.4126586914062,375.7999877929687,333.85198974609375,376.0,1100.0,2646.17431640625,2351.68408203125,1337.387939453125,6814.49951171875,1741.5,1435.5,1270.0,2587.542724609375,449.5231018066406,610.45654296875,445.45220947265625,1146.5,86.13887786865234,2731.806884765625,367.7249450683594,3219.615234375
2025-10-31,2875.0,2295.0,3276.0,2790.0,668.5999755859375,1870.864990234375,1213.0,407.0,379.6000061035156,442.2213134765625,1237.5,185.75,376.1830749511719,3454.0,2521.0,2887.0,5009.29541015625,1749.52783203125,5610.0,792.4000244140625,3547.0,2222.0,1780.34375,1063.3021240234375,4399.5048828125,3024.630126953125,967.7999877929688,5065.0,69.63450622558594,93.17687225341795,621.3072509765625,89.08000183105469,397.7861022949219,1139.8387451171875,14300.0,219.1000061035156,674.0,1055.0,4819.83447265625,1208.79638671875,1060.0,3357.0,5486.0,5816.0,1167.0,556.41455078125,421.7000122070313,341.4486389160156,379.3999938964844,1149.5,2847.1494140625,2517.661865234375,1404.88232421875,7094.47900390625,1916.0,1559.5,1297.5,2780.508544921875,386.1339416503906,628.9552612304688,459.3507080078125,1200.5,92.1174087524414,2959.790771484375,287.44134521484375,2896.65380859375
